equip0,equip1,equip2,equip3,equip4,equip5,equip6,equip7,equip8,equip9,equip10,equip11,equip12,equip13,equip14,equip15,equip16,equip17,equip18,equip19,equip20,equip21,equip22,equip23,equip24,equip25,equip26,equip27,deadline
0.03065,0.01012,0.036627,0.066646,0.0078446,0.17388,0.053942,0.18564,0.012838,0.12906,0.0031231,0.019091,0.023225,0.14341,0.24769,0.019906,0.017102,0.087339,0.041381,0.042104,0.035456,0.0087214,0.2043,0.069843,0.017841,0.021177,0.031442,0.089736,
0.012226,0.0040369,0.01461,0.026584,0.0031291,0.069356,0.021517,0.07405,0.0051209,0.051481,0.0012457,0.0076153,0.009264,0.057205,0.098801,0.0079403,0.0068216,0.034838,0.016506,0.016795,0.014143,0.0034788,0.081491,0.027859,0.0071165,0.008447,0.012542,0.035794,
0.061357,0.02026,0.073321,0.13342,0.015704,0.34807,0.10798,0.37163,0.0257,0.25836,0.0062519,0.038218,0.046493,0.28709,0.49584,0.039849,0.034235,0.17484,0.082839,0.084286,0.070977,0.017459,0.40897,0.13982,0.035715,0.042392,0.062943,0.17964,
0.2167,0.071553,0.25896,0.4712,0.055463,1.2293,0.38138,1.3125,0.090767,0.91248,0.02208,0.13498,0.1642,1.014,1.7512,0.14074,0.12091,0.6175,0.29257,0.29768,0.25068,0.061661,1.4444,0.4938,0.12614,0.14972,0.2223,0.63445,
0.041977,0.01386,0.050162,0.091275,0.010744,0.23813,0.073876,0.25424,0.017582,0.17676,0.0042772,0.026146,0.031807,0.19641,0.33923,0.027262,0.023421,0.11961,0.056673,0.057663,0.048558,0.011944,0.27979,0.095653,0.024434,0.029002,0.043062,0.1229,
0.027205,0.0089827,0.032509,0.059154,0.0069627,0.15433,0.047878,0.16477,0.011395,0.11455,0.002772,0.016945,0.020614,0.12729,0.21985,0.017668,0.015179,0.07752,0.036729,0.037371,0.03147,0.0077409,0.18133,0.061991,0.015835,0.018796,0.027908,0.079648,
-9.94E-22,-3.28E-22,-1.19E-21,-2.16E-21,-2.55E-22,-5.64E-21,-1.75E-21,-6.02E-21,-4.17E-22,-4.19E-21,-1.01E-22,-6.19E-22,-7.53E-22,-4.65E-21,-8.04E-21,-6.46E-22,-5.55E-22,-2.83E-21,-1.34E-21,-1.37E-21,-1.15E-21,-2.83E-22,-6.63E-21,-2.27E-21,-5.79E-22,-6.87E-22,-1.02E-21,-2.91E-21,
0.11722,0.038704,0.14007,0.25488,0.03,0.66495,0.20629,0.70995,0.049097,0.49357,0.011943,0.073011,0.088819,0.54846,0.94725,0.076127,0.065402,0.33401,0.15825,0.16102,0.13559,0.033353,0.7813,0.2671,0.068229,0.080985,0.12025,0.34318,
0.060823,0.020083,0.072683,0.13225,0.015567,0.34504,0.10704,0.36839,0.025476,0.25611,0.0061975,0.037885,0.046088,0.28459,0.49153,0.039502,0.033937,0.17332,0.082118,0.083552,0.070359,0.017307,0.40541,0.1386,0.035404,0.042023,0.062395,0.17807,
0.27731,0.091565,0.33138,0.60299,0.070975,1.5731,0.48804,1.6796,0.11615,1.1677,0.028256,0.17273,0.21013,1.2975,2.241,0.1801,0.15473,0.7902,0.3744,0.38094,0.32079,0.078907,1.8484,0.63191,0.16142,0.1916,0.28448,0.81189,
0.06639,0.021921,0.079335,0.14436,0.016992,0.37662,0.11684,0.40211,0.027808,0.27955,0.0067646,0.041353,0.050306,0.31064,0.53651,0.043118,0.037043,0.18918,0.089633,0.091199,0.076798,0.018891,0.44252,0.15128,0.038644,0.045869,0.068105,0.19437,
0.0019133,0.00063176,0.0022864,0.0041604,0.0004897,0.010854,0.0033673,0.011589,0.00080141,0.0080566,0.00019495,0.0011918,0.0014498,0.0089525,0.015462,0.0012426,0.0010676,0.0054521,0.0025832,0.0026283,0.0022133,0.00054443,0.012753,0.0043599,0.0011137,0.0013219,0.0019628,0.0056017,
0.026457,0.0087359,0.031616,0.057529,0.0067715,0.15009,0.046563,0.16025,0.011082,0.11141,0.0026958,0.01648,0.020048,0.12379,0.21381,0.017183,0.014762,0.07539,0.03572,0.036344,0.030605,0.0075283,0.17635,0.060288,0.0154,0.018279,0.027141,0.07746,
3.03E-26,1.00E-26,3.63E-26,6.60E-26,7.77E-27,1.72E-25,5.34E-26,1.84E-25,1.27E-26,1.28E-25,3.09E-27,1.89E-26,2.30E-26,1.42E-25,2.45E-25,1.97E-26,1.69E-26,8.65E-26,4.10E-26,4.17E-26,3.51E-26,8.64E-27,2.02E-25,6.92E-26,1.77E-26,2.10E-26,3.11E-26,8.88E-26,
0.063915,0.021104,0.076378,0.13898,0.016358,0.36258,0.11249,0.38712,0.026771,0.26913,0.0065125,0.039811,0.048431,0.29906,0.51652,0.041511,0.035662,0.18213,0.086292,0.0878,0.073936,0.018187,0.42602,0.14564,0.037204,0.04416,0.065567,0.18713,
0.16385,0.0541,0.1958,0.35627,0.041935,0.92948,0.28836,0.99238,0.068628,0.68992,0.016695,0.10206,0.12415,0.76664,1.3241,0.10641,0.09142,0.46688,0.22121,0.22507,0.18953,0.046622,1.0921,0.37336,0.095372,0.1132,0.16808,0.4797,
0.033595,0.011093,0.040146,0.073049,0.0085983,0.19058,0.059125,0.20348,0.014072,0.14146,0.0034231,0.020926,0.025456,0.15719,0.27149,0.021819,0.018745,0.09573,0.045357,0.046149,0.038862,0.0095593,0.22393,0.076553,0.019555,0.023211,0.034463,0.098358,
0.0011141,0.00036788,0.0013314,0.0024226,0.00028515,0.0063204,0.0019608,0.0067481,0.00046666,0.0046914,0.00011352,0.00069397,0.00084423,0.0052131,0.0090037,0.00072359,0.00062165,0.0031748,0.0015042,0.0015305,0.0012888,0.00031702,0.0074262,0.0025388,0.00064852,0.00076977,0.0011429,0.0032619,
0.012301,0.0040616,0.014699,0.026747,0.0031483,0.069781,0.021649,0.074504,0.0051523,0.051796,0.0012534,0.0076619,0.0093208,0.057556,0.099407,0.007989,0.0068634,0.035052,0.016608,0.016898,0.014229,0.0035002,0.081991,0.02803,0.0071601,0.0084988,0.012619,0.036014,
0.0082821,0.0027347,0.009897,0.018009,0.0021197,0.046983,0.014576,0.050163,0.003469,0.034874,0.00084388,0.0051587,0.0062756,0.038752,0.06693,0.0053789,0.0046211,0.0236,0.011182,0.011377,0.0095806,0.0023566,0.055204,0.018872,0.0048208,0.0057221,0.0084961,0.024248,
