equip0,equip1,equip2,equip3,equip4,equip5,equip6,equip7,equip8,equip9,equip10,equip11,equip12,equip13,equip14,equip15,equip16,equip17,equip18,equip19,equip20,equip21,equip22,equip23,equip24,equip25,equip26,equip27,deadline
0.54365,0.52745,0.55603,0.52572,0.53616,0.55955,0.53378,0.55322,0.52641,0.53,0.52685,0.54668,0.52348,0.52531,0.55168,0.51365,0.52243,0.52052,0.51994,0.52449,0.53638,0.52868,0.56747,0.5314,0.52498,0.52713,0.52965,0.53495,
0.40255,0.39921,0.38825,0.39455,0.40077,0.39077,0.4121,0.40041,0.40156,0.39479,0.39192,0.38135,0.39791,0.39322,0.38935,0.39285,0.39422,0.39189,0.3939,0.3897,0.39624,0.39692,0.404,0.39146,0.39426,0.39124,0.39444,0.39558,
0.54182,0.53092,0.51575,0.53025,0.54162,0.52029,0.54136,0.53003,0.53373,0.52916,0.52356,0.50816,0.53264,0.52313,0.54059,0.52234,0.52432,0.52017,0.52658,0.52059,0.53211,0.52894,0.52781,0.51916,0.52304,0.52361,0.52869,0.53196,
0.53746,0.5287,0.54086,0.52309,0.53133,0.54401,0.54151,0.54615,0.52908,0.5266,0.52347,0.53039,0.52427,0.52446,0.52934,0.51723,0.52307,0.52101,0.52026,0.5207,0.52976,0.52787,0.55105,0.52757,0.52522,0.52275,0.52608,0.52849,
0.41566,0.40635,0.40275,0.4053,0.41381,0.40581,0.4143,0.41066,0.40812,0.40535,0.402,0.39705,0.4064,0.4012,0.41531,0.39862,0.40156,0.39895,0.40232,0.40002,0.40921,0.40536,0.42031,0.40044,0.40131,0.40218,0.40513,0.4086,
0.54028,0.52998,0.53174,0.52627,0.536,0.53514,0.5424,0.54039,0.53183,0.52766,0.52432,0.52337,0.52786,0.52401,0.53467,0.51922,0.52394,0.52125,0.52318,0.52181,0.53268,0.52872,0.55732,0.52506,0.52469,0.52419,0.52739,0.53144,
0.54592,0.53554,0.5218,0.53198,0.54286,0.52467,0.55131,0.53645,0.54041,0.53045,0.52848,0.51691,0.53518,0.52636,0.53594,0.52538,0.52876,0.52582,0.52992,0.52676,0.54004,0.53309,0.59203,0.52582,0.52794,0.52911,0.5308,0.53802,
0.89832,0.90209,0.90483,0.88235,0.88923,0.90998,0.93576,0.92534,0.902,0.89072,0.88362,0.87914,0.89062,0.89423,0.84979,0.88727,0.892,0.88854,0.88349,0.87677,0.8818,0.89722,0.85744,0.89469,0.89702,0.87884,0.88854,0.88105,
0.39984,0.39527,0.39636,0.3894,0.39516,0.39799,0.4088,0.40404,0.39734,0.39087,0.38997,0.39008,0.39179,0.39033,0.3862,0.38705,0.39069,0.3894,0.38877,0.38839,0.39561,0.39369,0.43279,0.39244,0.39188,0.38958,0.39085,0.39396,
0.96538,0.87486,0.89909,0.92672,0.97582,0.91604,0.82286,0.88237,0.87343,0.91659,0.89539,0.90327,0.90431,0.86942,1.1351,0.85153,0.86605,0.8523,0.89062,0.89223,0.94254,0.88606,0.88151,0.86175,0.85551,0.9061,0.91671,0.94642,
0.53589,0.52794,0.52494,0.52375,0.53279,0.52872,0.54076,0.53573,0.52946,0.52522,0.52076,0.51519,0.52614,0.5219,0.5277,0.51838,0.52181,0.51875,0.52112,0.51771,0.52695,0.52621,0.53036,0.5211,0.52241,0.52008,0.52461,0.52635,
0.96179,0.92295,1.4038,0.89326,0.88453,1.4064,0.89671,1.2396,0.86625,0.96956,0.96842,1.3318,0.85139,0.98648,1.0239,0.86025,0.93055,0.94613,0.86798,0.95883,0.94719,0.9534,0.95532,1.0793,0.97939,0.95866,0.96271,0.94337,
0.54592,0.53486,0.5405,0.53273,0.54269,0.54497,0.54358,0.54724,0.53485,0.53515,0.5295,0.52976,0.53338,0.53041,0.5466,0.5245,0.52902,0.52573,0.52836,0.52613,0.53578,0.53421,0.525,0.53022,0.52996,0.52893,0.53429,0.53569,
0.89449,0.88523,0.88785,0.87476,0.88748,0.89381,0.90913,0.90433,0.88642,0.87956,0.87231,0.86862,0.87928,0.87657,0.87294,0.86902,0.87525,0.87082,0.87153,0.86675,0.87924,0.88223,0.87784,0.87681,0.87782,0.87017,0.87819,0.87825,
0.53552,0.52576,0.53204,0.52077,0.52982,0.53489,0.53941,0.53927,0.52758,0.5228,0.52053,0.52378,0.52231,0.52014,0.52726,0.51435,0.51988,0.51777,0.51813,0.5183,0.529,0.5246,0.5676,0.52292,0.52126,0.52038,0.52266,0.52725,
0.89259,0.90503,0.90771,0.87674,0.87944,0.91049,0.95023,0.93144,0.90657,0.88647,0.88351,0.88152,0.88825,0.89599,0.81824,0.88968,0.89474,0.89318,0.88239,0.87733,0.8797,0.89844,0.90291,0.90001,0.90155,0.87782,0.88473,0.87706,
0.91189,0.89554,0.87885,0.88488,0.90186,0.88105,0.92951,0.9023,0.9062,0.88236,0.88464,0.87425,0.89113,0.87883,0.8822,0.87593,0.88415,0.88131,0.88383,0.88358,0.9079,0.89099,1.0787,0.88386,0.88393,0.88643,0.88409,0.9017,
0.55607,0.52403,0.53935,0.5303,0.54865,0.54127,0.52834,0.53788,0.53018,0.52674,0.52935,0.54482,0.52598,0.51595,0.58236,0.5069,0.51813,0.51629,0.52208,0.53091,0.55686,0.52584,0.71565,0.52463,0.5167,0.5344,0.52904,0.55197,
0.90037,0.88618,0.87338,0.88124,0.89746,0.88049,0.90575,0.89383,0.88895,0.88253,0.87353,0.85723,0.88536,0.87538,0.89078,0.87125,0.87566,0.86967,0.87618,0.86809,0.88396,0.88309,0.87017,0.87133,0.87561,0.8725,0.88134,0.88368,
0.40659,0.39581,0.41311,0.39423,0.40177,0.41594,0.40108,0.4128,0.39508,0.39725,0.39432,0.40555,0.39316,0.39388,0.41071,0.3862,0.39191,0.39023,0.39025,0.39229,0.40046,0.39635,0.41344,0.39722,0.39361,0.39427,0.39684,0.39971,
