equip0,equip1,equip2,equip3,equip4,equip5,equip6,equip7,equip8,equip9,equip10,equip11,equip12,equip13,equip14,equip15,equip16,equip17,equip18,equip19,equip20,equip21,equip22,equip23,equip24,equip25,equip26,equip27,deadline
0.64621,0.6336,0.14642,0.11244,0.36312,0.54392,0.31098,-9.39E-18,0.46716,0.11827,0.44725,0.050351,0.019082,0.037792,0.4044,0.62465,-7.64E-22,0.093932,0.0056923,0.14861,0.29582,0.1191,0.44108,0.072788,0.43162,0.25488,0.45086,0.31267,
0.58019,0.56887,0.13146,0.10095,0.32603,0.48835,0.27921,-8.43E-18,0.41943,0.10619,0.40156,0.045207,0.017133,0.033931,0.36308,0.56083,-6.86E-22,0.084335,0.0051108,0.13343,0.26559,0.10693,0.39602,0.065352,0.38752,0.22884,0.4048,0.28072,
0.18076,0.17723,0.040956,0.031451,0.10157,0.15215,0.086987,-2.63E-18,0.13067,0.033083,0.1251,0.014084,0.0053377,0.010571,0.11312,0.17473,-2.14E-22,0.026275,0.0015923,0.041571,0.082746,0.033314,0.12338,0.02036,0.12073,0.071295,0.12611,0.087459,
0.86849,0.85155,0.19678,0.15111,0.48803,0.73102,0.41795,-1.26E-17,0.62785,0.15895,0.60109,0.067671,0.025646,0.050791,0.5435,0.83952,-1.03E-21,0.12624,0.0076504,0.19973,0.39757,0.16007,0.59281,0.097826,0.58009,0.34255,0.60595,0.42022,
1.50E-24,1.47E-24,3.41E-25,2.62E-25,8.45E-25,1.27E-24,7.23E-25,-2.18E-41,1.09E-24,2.75E-25,1.04E-24,1.17E-25,4.44E-26,8.79E-26,9.41E-25,1.45E-24,-1.78E-45,2.19E-25,1.32E-26,3.46E-25,6.88E-25,2.77E-25,1.03E-24,1.69E-25,1.00E-24,5.93E-25,1.05E-24,7.27E-25,
0.25152,0.24662,0.05699,0.043764,0.14134,0.21171,0.12104,-3.65E-18,0.18183,0.046034,0.17408,0.019598,0.0074274,0.01471,0.1574,0.24313,-2.97E-22,0.036561,0.0022156,0.057845,0.11514,0.046357,0.17168,0.028331,0.168,0.099207,0.17549,0.1217,
0.025442,0.024946,0.0057648,0.0044269,0.014297,0.021415,0.012244,-3.70E-19,0.018393,0.0046566,0.017609,0.0019824,0.00075131,0.0014879,0.015922,0.024594,-3.01E-23,0.0036983,0.00022412,0.0058513,0.011647,0.0046891,0.017366,0.0028658,0.016994,0.010035,0.017751,0.01231,
0.647,0.63438,0.1466,0.11258,0.36357,0.54459,0.31136,-9.40E-18,0.46773,0.11842,0.4478,0.050413,0.019106,0.037838,0.40489,0.62542,-7.65E-22,0.094047,0.0056993,0.1488,0.29618,0.11924,0.44162,0.072877,0.43215,0.25519,0.45141,0.31305,
0.74929,0.73468,0.16978,0.13037,0.42105,0.63069,0.36059,-1.09E-17,0.54168,0.13714,0.5186,0.058384,0.022126,0.04382,0.46891,0.7243,-8.86E-22,0.10892,0.0066004,0.17232,0.34301,0.1381,0.51145,0.0844,0.50047,0.29554,0.52278,0.36254,
1.8595,1.8233,0.42134,0.32356,1.0449,1.5652,0.89489,-2.70E-17,1.3443,0.34034,1.287,0.14489,0.054912,0.10875,1.1637,1.7975,-2.20E-21,0.2703,0.016381,0.42766,0.85125,0.34272,1.2693,0.20946,1.242,0.73346,1.2974,0.89974,
0.2711,0.26581,0.061426,0.04717,0.15234,0.22819,0.13046,-3.94E-18,0.19598,0.049617,0.18763,0.021124,0.0080054,0.015854,0.16965,0.26205,-3.20E-22,0.039406,0.0023881,0.062347,0.1241,0.049964,0.18504,0.030536,0.18107,0.10693,0.18915,0.13117,
0.30804,0.30203,0.069795,0.053597,0.17309,0.25928,0.14824,-4.47E-18,0.22268,0.056377,0.2132,0.024002,0.0090962,0.018015,0.19277,0.29776,-3.64E-22,0.044776,0.0027134,0.070842,0.14101,0.056772,0.21026,0.034697,0.20575,0.1215,0.21492,0.14904,
0.3523,0.34543,0.079826,0.0613,0.19797,0.29654,0.16954,-5.12E-18,0.25469,0.06448,0.24383,0.027451,0.010403,0.020603,0.22047,0.34055,-4.16E-22,0.051211,0.0031034,0.081023,0.16128,0.064931,0.24047,0.039683,0.23531,0.13896,0.2458,0.17046,
