equip0,equip1,equip2,equip3,equip4,equip5,equip6,equip7,equip8,equip9,equip10,equip11,equip12,equip13,equip14,equip15,equip16,equip17,equip18,equip19,equip20,equip21,equip22,equip23,equip24,equip25,equip26,equip27,deadline
0.38925,0.38145,0.41442,0.39025,0.39046,0.38385,0.40401,0.39724,0.39214,0.37478,0.39191,0.37798,0.38637,0.3872,0.37581,0.38798,0.3872,0.3883,0.39074,0.37729,0.39821,0.39458,0.42746,0.39682,0.39475,0.38961,0.39466,0.39349,
0.59169,0.54725,0.5654,0.53404,0.54108,0.54224,0.56215,0.53794,0.54162,0.5433,0.54121,0.51526,0.54173,0.53201,0.56427,0.53633,0.52931,0.53071,0.52892,0.55885,0.53902,0.57014,0.5672,0.52698,0.52699,0.54096,0.53062,0.54567,
0.5791,0.56103,0.5497,0.5437,0.56638,0.55785,0.55078,0.55282,0.55546,0.5424,0.56389,0.53314,0.5505,0.53666,0.5423,0.54155,0.55509,0.54852,0.54645,0.55487,0.54704,0.64868,0.56493,0.542,0.55702,0.54707,0.55612,0.54741,
0.57248,0.53154,0.53693,0.52435,0.52974,0.53089,0.53609,0.53138,0.53059,0.5306,0.53389,0.51001,0.52856,0.51854,0.54434,0.52078,0.52128,0.52433,0.52314,0.5399,0.5252,0.54375,0.53941,0.51886,0.52652,0.52228,0.52669,0.5286,
0.84256,0.989,0.86712,0.83945,0.99472,0.95078,0.88269,0.82794,0.88027,0.94033,0.8903,0.843,0.89129,0.83968,0.9348,0.87693,0.90447,0.84219,0.81716,0.94339,0.85397,1.6671,0.90938,0.83461,0.86604,0.90857,0.83271,0.86378,
0.5308,0.51538,0.53379,0.51818,0.51976,0.51932,0.52707,0.52443,0.51881,0.52693,0.51823,0.50573,0.51641,0.51215,0.53847,0.51334,0.50887,0.51444,0.51432,0.52052,0.5201,0.52769,0.53714,0.51939,0.52257,0.51157,0.51511,0.51823,
0.39915,0.39396,0.39394,0.3956,0.39649,0.39995,0.39163,0.39945,0.39315,0.41815,0.3926,0.39006,0.39339,0.38867,0.4295,0.38887,0.38458,0.39204,0.39055,0.40142,0.39154,0.40019,0.38969,0.39497,0.40176,0.3836,0.38862,0.38991,
0.96588,0.8813,0.89225,0.86699,0.87538,0.87747,0.89206,0.87933,0.88031,0.86974,0.88708,0.84043,0.87639,0.85845,0.89354,0.86243,0.86468,0.86851,0.86685,0.89656,0.86986,0.89249,0.89752,0.85531,0.86752,0.86742,0.87443,0.87804,
0.41798,0.39614,0.40688,0.40206,0.40271,0.39977,0.40312,0.411,0.40518,0.3921,0.40939,0.39257,0.3996,0.39565,0.39292,0.39541,0.40108,0.40386,0.40523,0.39523,0.40388,0.39681,0.41547,0.40392,0.41132,0.39511,0.41045,0.40092,
0.90278,0.86635,0.88131,0.86184,0.87208,0.86934,0.87518,0.87385,0.86846,0.87079,0.87237,0.84159,0.86343,0.85124,0.88591,0.85446,0.85575,0.86032,0.85927,0.87202,0.86468,0.90767,0.89055,0.86056,0.87212,0.85481,0.86481,0.86391,
0.89305,0.96238,0.87565,0.92116,0.93136,0.98539,0.88684,0.8952,0.88485,1.1974,0.85445,0.93109,0.92669,0.9026,1.3023,0.90846,0.83343,0.87934,0.85438,1.0428,0.87126,1.0235,0.77611,0.89346,0.90869,0.867,0.80357,0.88436,
0.86718,0.86355,0.89683,0.87578,0.87205,0.87647,0.8827,0.88314,0.86818,0.91401,0.86155,0.85846,0.86759,0.86419,0.94025,0.86475,0.8467,0.86338,0.86237,0.87795,0.87437,0.86921,0.89235,0.88011,0.8828,0.85474,0.85659,0.86843,
0.53993,0.52182,0.53969,0.53042,0.52839,0.52839,0.53297,0.53871,0.52995,0.53501,0.53071,0.51866,0.52606,0.52259,0.54401,0.5223,0.52029,0.52785,0.5286,0.52641,0.53093,0.51751,0.54338,0.53267,0.5383,0.5188,0.53015,0.52732,
1.0443,0.90978,0.86919,0.86941,0.88257,0.90013,0.88736,0.87824,0.88788,0.90973,0.89922,0.84446,0.89233,0.8589,0.95335,0.86433,0.86705,0.87412,0.86634,0.94709,0.85852,0.90149,0.85179,0.83643,0.86207,0.86842,0.87101,0.88146,
0.81319,0.8511,0.92333,0.87431,0.87942,0.86262,0.89513,0.8863,0.87036,0.86384,0.86429,0.85418,0.85992,0.86605,0.86436,0.86826,0.85978,0.86394,0.86802,0.83679,0.8901,0.92416,0.95034,0.89715,0.89069,0.86615,0.87121,0.87258,
