equip0,equip1,equip2,equip3,equip4,equip5,equip6,equip7,equip8,equip9,equip10,equip11,equip12,equip13,equip14,equip15,equip16,equip17,equip18,equip19,equip20,equip21,equip22,equip23,equip24,equip25,equip26,equip27,deadline
0.51109,0.25577,0.62915,0.63067,0.40655,0.4758,0.61326,0.33601,0.29474,0.49182,0.47662,0.47305,0.26706,0.47675,0.45789,0.45275,0.49286,0.25939,0.19106,0.59771,0.6954,0.31827,0.20163,0.45221,0.33544,0.38827,0.1687,0.19228,
1.519,0.66104,0.8885,0.82883,0.78049,1.6948,0.9782,0.68756,0.89985,1.1309,1.4552,1.2024,0.47498,0.77866,1.2515,1.2119,0.79815,0.82883,0.26672,1.2814,0.98296,1.2975,0.78656,0.56334,0.6418,0.7634,0.30435,0.39044,
0.64651,0.26877,0.28938,0.2605,0.28014,0.7703,0.34662,0.25698,0.37192,0.45763,0.63648,0.50042,0.14779,0.24911,0.51061,0.4969,0.27203,0.33392,0.071708,0.50635,0.3142,0.59289,0.33112,0.15276,0.21486,0.30707,0.10388,0.14504,
0.77258,0.34998,0.24104,0.17439,0.4342,0.69455,0.25158,0.3556,0.59085,0.44428,0.61716,0.49947,0.42,0.49638,0.73064,0.65369,0.33401,0.66701,0.21182,0.48973,0.32615,0.65047,0.63963,0.2772,0.50317,0.13535,0.18825,0.20571,
1.0723,0.56155,1.6466,1.6764,0.9657,0.95717,1.5826,0.79181,0.58103,1.1557,1.0173,1.076,0.60969,1.1582,0.97008,0.97923,1.2396,0.47142,0.46874,1.4316,1.8062,0.57025,0.31489,1.1722,0.76386,0.98345,0.40211,0.45311,
0.37806,0.1751,0.29553,0.28357,0.23798,0.38063,0.30183,0.20107,0.23335,0.30132,0.34778,0.30871,0.16397,0.26295,0.33006,0.31754,0.25542,0.22227,0.10153,0.35158,0.33197,0.28886,0.199,0.21323,0.20878,0.20483,0.09731,0.11492,
0.64748,0.26917,0.28981,0.26089,0.28056,0.77145,0.34713,0.25736,0.37248,0.45831,0.63744,0.50117,0.14801,0.24948,0.51137,0.49765,0.27243,0.33442,0.071815,0.5071,0.31467,0.59377,0.33162,0.15299,0.21518,0.30753,0.10403,0.14526,
0.46678,0.26521,0.93451,0.96249,0.51076,0.36233,0.8785,0.41115,0.24315,0.57856,0.43882,0.5159,0.32749,0.63746,0.44243,0.45361,0.68499,0.18422,0.26593,0.73496,1.0246,0.17318,0.088549,0.67792,0.40246,0.52065,0.2161,0.23579,
0.16278,0.093845,0.23705,0.23435,0.17746,0.084617,0.21089,0.13666,0.1247,0.15416,0.11781,0.14133,0.15814,0.23453,0.17906,0.16554,0.19954,0.13818,0.107,0.19508,0.27661,0.067154,0.1066,0.21244,0.1828,0.096379,0.079866,0.079406,
1.0934,0.51744,1.0607,1.0459,0.74199,1.1055,1.0683,0.6265,0.63409,0.95762,1.0344,0.95466,0.47216,0.82813,0.94467,0.92798,0.85874,0.56558,0.3175,1.1363,1.1711,0.78533,0.48051,0.73634,0.6077,0.72161,0.30163,0.35752,
1.6121,0.73979,1.0931,1.0248,0.97878,1.6058,1.1249,0.82517,1.0356,1.2115,1.4521,1.2622,0.71534,1.0803,1.4223,1.3501,0.99601,1.0241,0.42184,1.3991,1.248,1.2673,0.93725,0.82158,0.902,0.75875,0.40303,0.47236,
0.61627,0.27216,0.22939,0.18555,0.32291,0.61328,0.2524,0.27311,0.43113,0.38527,0.53111,0.42708,0.27134,0.34724,0.55087,0.50623,0.26977,0.45839,0.13714,0.42643,0.28303,0.53165,0.44199,0.20205,0.33717,0.17458,0.13437,0.15682,
0.42165,0.2106,0.44253,0.43409,0.32901,0.36688,0.42664,0.26814,0.27175,0.36747,0.36882,0.36013,0.24701,0.39313,0.39378,0.37687,0.36951,0.26715,0.16355,0.44291,0.50154,0.27224,0.22255,0.34527,0.30187,0.25459,0.13963,0.15413,
0.70889,0.37537,0.73232,0.70292,0.63092,0.47397,0.66584,0.49378,0.53931,0.57543,0.53624,0.55917,0.56994,0.80575,0.7362,0.67437,0.65905,0.59935,0.36178,0.70303,0.86822,0.40728,0.50429,0.67285,0.66568,0.31492,0.28104,0.2865,
1.0311,0.43123,0.38289,0.32493,0.45128,1.1827,0.46579,0.40676,0.63352,0.68539,0.9788,0.76129,0.28428,0.41744,0.8409,0.80161,0.40183,0.60714,0.13252,0.7512,0.43201,0.94824,0.60293,0.22863,0.39018,0.40772,0.17263,0.23064,
0.50081,0.23241,0.42375,0.41184,0.31895,0.51327,0.43279,0.27074,0.29806,0.41484,0.46998,0.42113,0.20787,0.35025,0.43138,0.41974,0.35455,0.27383,0.13308,0.48649,0.47065,0.37791,0.24145,0.29542,0.26794,0.29775,0.1293,0.1545,
0.38527,0.1798,0.28549,0.2704,0.2465,0.37329,0.28871,0.20603,0.24891,0.29677,0.34403,0.30563,0.18269,0.27767,0.34446,0.32699,0.25562,0.24695,0.11045,0.34572,0.32594,0.29286,0.22248,0.21811,0.22829,0.18834,0.10237,0.11808,
0.92798,0.51481,1.5161,1.5351,0.94782,0.67457,1.4117,0.75488,0.5724,0.99728,0.80312,0.91168,0.69564,1.1947,0.9156,0.89684,1.1745,0.53324,0.51257,1.2537,1.6968,0.41318,0.36688,1.1757,0.83588,0.79255,0.40875,0.43472,
