equip0,equip1,equip2,equip3,equip4,equip5,equip6,equip7,equip8,equip9,equip10,equip11,equip12,equip13,equip14,equip15,equip16,equip17,equip18,equip19,equip20,equip21,equip22,equip23,equip24,equip25,equip26,equip27,deadline
0.40857,0.3926,0.39228,0.39427,0.39929,0.39692,0.39877,0.3988,0.39852,0.39136,0.39635,0.39944,0.387,0.38554,0.41049,0.39244,0.39855,0.39085,0.39423,0.38568,0.39451,0.39656,0.39322,0.38943,0.39665,0.38784,0.40214,0.38635,
0.91126,0.89158,0.92635,0.89949,0.89763,0.90339,0.89245,0.88722,0.89734,0.87807,0.88347,0.87994,0.87634,0.87057,0.877,0.87463,0.88978,0.87707,0.87531,0.8803,0.88814,0.91229,1.1572,0.89724,0.88746,0.87219,0.85846,0.91254,
0.40789,0.42026,0.41445,0.38834,0.42141,0.40119,0.38207,0.39915,0.39016,0.40735,0.4135,0.40352,0.40309,0.39251,0.43053,0.3794,0.40095,0.39755,0.4115,0.39662,0.42235,0.40326,0.40669,0.40177,0.40359,0.39904,0.41523,0.41036,
0.5409,0.53856,0.53378,0.53146,0.53235,0.52949,0.51748,0.52574,0.51602,0.53163,0.53659,0.53104,0.52381,0.51689,0.55127,0.52529,0.52902,0.52282,0.53311,0.52159,0.53994,0.53376,0.56932,0.52713,0.52952,0.52353,0.54107,0.53231,
0.90186,0.88024,0.87817,0.92617,0.85968,0.88115,0.87261,0.90197,0.94724,0.87126,0.87788,0.88348,0.86691,0.86757,0.89299,0.86705,0.88342,0.88019,0.87425,0.8626,0.88242,0.89514,0.92133,0.88091,0.88032,0.86899,0.88629,0.8774,
0.40996,0.40616,0.41987,0.41379,0.41903,0.40914,0.4034,0.39953,0.40204,0.39915,0.4006,0.3996,0.39522,0.39162,0.4006,0.40056,0.39535,0.39668,0.40071,0.39586,0.40685,0.40285,0.41685,0.39927,0.39706,0.39574,0.40257,0.40683,
0.40519,0.40529,0.40587,0.4011,0.4064,0.39951,0.39108,0.39779,0.40093,0.39804,0.40082,0.39799,0.39309,0.38871,0.40794,0.39457,0.39502,0.3936,0.39961,0.39207,0.40608,0.40082,0.40958,0.39632,0.39625,0.39354,0.40399,0.40081,
0.54373,0.53044,0.51865,0.51625,0.52217,0.52831,0.5352,0.54299,0.57651,0.5275,0.52846,0.53461,0.51766,0.52105,0.53351,0.56072,0.53488,0.52558,0.52474,0.526,0.5274,0.54687,0.57442,0.53057,0.53292,0.52665,0.52913,0.52185,
0.54652,0.53019,0.53697,0.53252,0.54586,0.53623,0.53775,0.53882,0.5533,0.52461,0.52948,0.53426,0.52022,0.51892,0.54057,0.52744,0.53153,0.52623,0.5284,0.51985,0.53185,0.53413,0.5204,0.5254,0.53055,0.52198,0.53465,0.52392,
0.94264,0.89685,0.87625,0.86707,0.91098,0.89645,0.88995,0.90348,0.83956,0.89668,0.92449,0.92294,0.89151,0.87624,1.0061,0.82876,0.92902,0.89034,0.91377,0.86761,0.90966,0.89161,0.87491,0.88018,0.91963,0.87794,0.943,0.86902,
1.0331,0.8477,1.0295,0.90754,1.1305,1.0303,1.1348,0.94773,0.89038,0.86999,0.89375,0.95638,0.88741,0.89833,0.90749,0.89665,0.95912,0.91473,0.89805,0.8931,0.86076,0.90492,0.87109,0.88646,0.94114,0.87671,0.88471,0.8749,
0.41089,0.40811,0.4001,0.40191,0.40252,0.402,0.39903,0.40329,0.40848,0.40456,0.40562,0.40499,0.39552,0.39366,0.41238,0.41987,0.40119,0.3979,0.40386,0.39865,0.40771,0.40828,0.41132,0.40041,0.40186,0.40034,0.41189,0.40028,
0.53768,0.52954,0.53854,0.52741,0.53715,0.52968,0.52231,0.5287,0.5377,0.52043,0.52565,0.52467,0.51802,0.51361,0.53417,0.51009,0.52505,0.51988,0.52313,0.5159,0.53044,0.53115,0.57285,0.52422,0.52469,0.51627,0.52343,0.52883,
0.54663,0.52995,0.5268,0.51993,0.52827,0.53159,0.53407,0.53702,0.54846,0.52695,0.53123,0.53419,0.52024,0.51977,0.54166,0.53988,0.53668,0.52464,0.52653,0.52351,0.52898,0.54265,0.59839,0.5296,0.53403,0.52342,0.52958,0.52567,
0.5279,0.52715,0.51551,0.50927,0.51944,0.51625,0.51641,0.5481,0.62183,0.51453,0.51585,0.52285,0.51098,0.5151,0.51852,0.52757,0.52253,0.52147,0.51485,0.51487,0.52437,0.53893,0.51397,0.52516,0.52227,0.51814,0.51424,0.51625,
0.42151,0.40825,0.4111,0.42135,0.40859,0.4116,0.40839,0.41226,0.413,0.40546,0.41019,0.41128,0.40268,0.40046,0.42147,0.39984,0.41123,0.40602,0.40792,0.39988,0.4102,0.41189,0.43173,0.40615,0.40963,0.40185,0.41411,0.40649,
0.53852,0.51998,0.53019,0.53953,0.4936,0.52715,0.52201,0.52127,0.52191,0.51865,0.52088,0.5182,0.51595,0.51529,0.51562,0.52852,0.53072,0.51698,0.51168,0.5211,0.51579,0.54702,0.7829,0.53369,0.52611,0.51477,0.50137,0.53913,
0.88298,0.91896,0.90616,0.8763,0.9104,0.87693,0.83774,0.87114,0.87682,0.89149,0.89518,0.87616,0.87556,0.85816,0.90998,0.87287,0.86214,0.86882,0.8946,0.87193,0.92008,0.88371,0.86203,0.87896,0.87159,0.87711,0.90587,0.89947,
