equip0,equip1,equip2,equip3,equip4,equip5,equip6,equip7,equip8,equip9,equip10,equip11,equip12,equip13,equip14,equip15,equip16,equip17,equip18,equip19,equip20,equip21,equip22,equip23,equip24,equip25,equip26,equip27,deadline
0.96523,0.92494,1.3984,0.89217,0.87797,1.4086,0.89972,1.2385,0.90239,0.96631,0.95844,0.93377,0.86619,0.99045,1.0245,0.97296,0.93051,1.0159,0.85498,0.93715,0.92067,0.98628,0.9282,1.0776,0.97923,0.94166,0.93858,0.9309,
0.417,0.40358,0.39808,0.40714,0.42339,0.41979,0.40353,0.41036,0.39404,0.40785,0.40834,0.40204,0.40271,0.40262,0.42751,0.39854,0.40096,0.40747,0.44253,0.41248,0.4013,0.41001,0.40663,0.39559,0.40284,0.41129,0.43345,0.40303,
0.40531,0.39967,0.40273,0.40726,0.41847,0.45248,0.39583,0.41821,0.38144,0.40625,0.40883,0.40029,0.3942,0.40257,0.43808,0.39995,0.39494,0.40231,0.45191,0.40777,0.393,0.4042,0.39867,0.39958,0.40419,0.40712,0.43842,0.39636,
0.42776,0.39896,0.41176,0.39328,0.40678,0.39886,0.40093,0.40464,0.39613,0.39569,0.40405,0.39491,0.39835,0.3951,0.40343,0.39253,0.40575,0.40072,0.3927,0.41099,0.39856,0.40635,0.40836,0.39401,0.39848,0.41496,0.40611,0.41629,
0.55988,0.54315,0.53551,0.53817,0.56472,0.52914,0.55121,0.54641,0.56519,0.54424,0.53492,0.53431,0.54235,0.53458,0.55091,0.53072,0.53112,0.55305,0.56365,0.54487,0.55235,0.55751,0.55353,0.53028,0.53204,0.54314,0.56002,0.53096,
0.4222,0.40158,0.45768,0.39355,0.40967,0.43717,0.40372,0.43911,0.4096,0.4086,0.40078,0.39798,0.39756,0.40533,0.41347,0.3981,0.39793,0.42137,0.40192,0.40719,0.40742,0.41848,0.40843,0.40905,0.39999,0.40512,0.41165,0.39876,
0.89598,0.86282,0.92378,0.85936,0.89249,0.93121,0.86395,0.9201,0.85468,0.87906,0.86832,0.86379,0.85851,0.87103,0.89954,0.85788,0.87334,0.89464,0.90993,0.8757,0.86611,0.89267,0.87906,0.86976,0.87,0.87055,0.90536,0.8548,
0.53412,0.51685,0.52913,0.50813,0.52872,0.51657,0.52454,0.53284,0.53829,0.51756,0.50957,0.51329,0.51505,0.51238,0.51283,0.50986,0.52628,0.53149,0.51511,0.51486,0.52654,0.53619,0.53593,0.51719,0.51696,0.51497,0.51876,0.50744,
0.40271,0.40005,0.39923,0.39647,0.39673,0.44262,0.4016,0.41303,0.40859,0.39098,0.40253,0.39902,0.38873,0.39472,0.4044,0.40398,0.41551,0.39367,0.38864,0.39453,0.39838,0.40635,0.4157,0.41371,0.41284,0.40443,0.39667,0.40202,
0.89982,0.86675,0.88554,0.86465,0.91178,0.86746,0.87434,0.89801,0.86942,0.88656,0.86185,0.86758,0.87365,0.8702,0.889,0.85203,0.87828,0.90482,0.93357,0.87703,0.87797,0.90094,0.88756,0.85329,0.86444,0.86457,0.91257,0.84455,
0.96344,0.88587,0.8862,0.87669,0.89306,0.89689,0.8834,0.86697,0.86029,0.85683,0.91536,0.86358,0.87474,0.86374,0.91831,0.86992,0.87042,0.84694,0.85454,0.93095,0.86724,0.87378,0.8882,0.86296,0.87524,0.95656,0.90886,0.97029,
0.53004,0.52037,0.53119,0.51569,0.52361,0.56072,0.5232,0.5453,0.52419,0.51854,0.52224,0.52601,0.51382,0.52058,0.51933,0.52432,0.55849,0.52867,0.51676,0.51523,0.52166,0.53837,0.54689,0.53702,0.54122,0.5208,0.51928,0.51734,
0.89765,0.90528,0.85872,0.8802,0.90454,0.88264,0.93145,0.89246,1.0259,0.87378,0.86668,0.87119,0.88054,0.86427,0.87941,0.88777,0.85812,0.89231,0.84707,0.86941,0.93456,0.92193,0.93355,0.90261,0.87872,0.88656,0.86907,0.86476,
0.54864,0.53241,0.53157,0.52742,0.53903,0.5565,0.53579,0.54026,0.54312,0.52426,0.53424,0.52524,0.52354,0.5236,0.54337,0.52831,0.53196,0.52766,0.53003,0.53517,0.53263,0.53949,0.54422,0.53326,0.53353,0.54328,0.54012,0.53853,
0.54751,0.5315,0.52491,0.53161,0.53553,0.55953,0.53168,0.55667,0.4983,0.53568,0.54364,0.5624,0.53724,0.54391,0.5064,0.54506,0.65521,0.55028,0.53247,0.5266,0.52651,0.5616,0.58657,0.55912,0.5896,0.53061,0.52213,0.53805,
0.40729,0.39756,0.40724,0.39904,0.40446,0.45506,0.39457,0.4095,0.3954,0.39142,0.40628,0.38565,0.38365,0.39094,0.43677,0.39538,0.36434,0.3843,0.41608,0.4072,0.39041,0.3923,0.38829,0.3967,0.39005,0.4151,0.42441,0.40768,
0.53752,0.51483,0.54278,0.50823,0.52106,0.54789,0.51686,0.53937,0.51678,0.51371,0.51874,0.51341,0.50923,0.51391,0.52279,0.51305,0.52954,0.52272,0.51015,0.52031,0.51582,0.52904,0.53044,0.52241,0.52243,0.52481,0.52147,0.52216,
0.41513,0.40094,0.40826,0.39958,0.4098,0.42966,0.40126,0.41141,0.40112,0.39821,0.40542,0.39501,0.39424,0.39669,0.4207,0.39752,0.39231,0.39858,0.41244,0.40778,0.39884,0.40475,0.40377,0.39972,0.39927,0.41214,0.41772,0.40698,
0.53739,0.52473,0.51475,0.51799,0.53117,0.53007,0.53129,0.53007,0.54269,0.51769,0.52114,0.52191,0.51946,0.51635,0.51961,0.52095,0.54207,0.52625,0.51659,0.5206,0.52955,0.53817,0.54658,0.52741,0.53115,0.52684,0.52207,0.52231,
0.88876,0.86151,0.83373,0.86287,0.89942,0.86041,0.86765,0.86255,0.86479,0.86411,0.86186,0.85436,0.86071,0.85203,0.89043,0.84676,0.85685,0.86831,0.9193,0.87247,0.86422,0.87757,0.87553,0.84104,0.85514,0.8717,0.90551,0.85518,
