equip0,equip1,equip2,equip3,equip4,equip5,equip6,equip7,equip8,equip9,equip10,equip11,equip12,equip13,equip14,equip15,equip16,equip17,equip18,equip19,equip20,equip21,equip22,equip23,equip24,equip25,equip26,equip27,deadline
0.98963,0.92447,1.392,0.89055,0.88164,1.422,0.90048,1.238,0.87549,0.9609,0.95991,1.323,0.86173,0.99431,1.0199,0.8607,0.94435,1.0054,0.84853,0.95555,0.95195,0.97518,0.90769,1.0847,0.99236,0.95825,0.9533,0.97435,
0.42848,0.4133,0.40155,0.41032,0.42353,0.41266,0.4107,0.40923,0.4125,0.4122,0.42376,0.39498,0.41537,0.40627,0.42361,0.40274,0.40654,0.40737,0.43749,0.41794,0.40936,0.40599,0.39975,0.39868,0.40662,0.42035,0.43017,0.40911,
0.4012,0.40749,0.40945,0.40492,0.41739,0.45354,0.40122,0.41442,0.4075,0.41957,0.41613,0.38564,0.41662,0.40128,0.4162,0.39094,0.39706,0.41039,0.45709,0.40148,0.40601,0.41666,0.39259,0.4019,0.40893,0.40237,0.43938,0.38569,
0.42715,0.40617,0.40307,0.40705,0.41297,0.40057,0.40662,0.40563,0.40335,0.40241,0.41302,0.4001,0.40285,0.40146,0.41362,0.39851,0.40335,0.40134,0.41076,0.41323,0.40203,0.42643,0.40405,0.39568,0.4006,0.41485,0.41359,0.412,
0.56117,0.54708,0.52834,0.54713,0.55994,0.54242,0.5448,0.54142,0.54371,0.54612,0.55342,0.52353,0.54612,0.53737,0.55117,0.53705,0.5428,0.54532,0.5669,0.54539,0.54131,0.53015,0.55906,0.535,0.54218,0.54883,0.55924,0.53845,
0.41808,0.40257,0.441,0.39948,0.40514,0.4529,0.39919,0.43071,0.39675,0.40648,0.41135,0.42797,0.39747,0.40437,0.41676,0.38898,0.40031,0.40769,0.41041,0.40741,0.40225,0.41833,0.39722,0.40929,0.40571,0.40883,0.41656,0.40453,
0.88245,0.87178,0.89406,0.86864,0.88699,0.94448,0.86347,0.89688,0.86488,0.88423,0.88541,0.86453,0.87322,0.86392,0.88794,0.84522,0.86171,0.8798,0.92137,0.86687,0.8677,0.87873,0.87253,0.87035,0.87484,0.87034,0.90935,0.85074,
0.53665,0.51932,0.52344,0.52249,0.52677,0.52906,0.5192,0.52601,0.5136,0.51885,0.52278,0.51729,0.51343,0.51434,0.52302,0.51003,0.51845,0.52115,0.52215,0.52016,0.51481,0.54071,0.53732,0.51612,0.51823,0.52215,0.52569,0.52021,
0.40078,0.40219,0.39631,0.41294,0.40713,0.40235,0.40413,0.40577,0.39314,0.40366,0.38884,0.39912,0.39073,0.39693,0.38428,0.40317,0.41099,0.41686,0.38168,0.38491,0.39752,0.3993,0.47996,0.41484,0.4099,0.38705,0.38672,0.39394,
0.87859,0.89016,0.8518,0.90793,0.90811,0.88988,0.89018,0.88205,0.87734,0.89813,0.87056,0.84689,0.87991,0.8727,0.8589,0.88541,0.89779,0.91322,0.89176,0.85329,0.87961,0.8717,1.018,0.89963,0.90058,0.85793,0.88146,0.8568,
0.96575,0.88343,0.89911,0.87567,0.89522,0.8506,0.88505,0.89504,0.87368,0.85886,0.90929,0.91246,0.86334,0.87907,0.91681,0.86875,0.88196,0.86461,0.85903,0.91982,0.87467,0.87443,0.86002,0.85956,0.86369,0.92657,0.88522,0.92382,
0.54485,0.5215,0.52471,0.5221,0.52953,0.52336,0.52098,0.52819,0.51528,0.51752,0.5271,0.52375,0.5136,0.51666,0.52784,0.51299,0.52144,0.52163,0.5197,0.52506,0.51676,0.5187,0.53786,0.51714,0.51848,0.52819,0.52487,0.52529,
0.90748,0.88115,0.8757,0.89261,0.89358,0.88157,0.88397,0.88322,0.87159,0.87989,0.88112,0.86674,0.87068,0.87081,0.87898,0.86892,0.88143,0.88431,0.87891,0.87945,0.87207,0.94635,0.92698,0.87397,0.87934,0.88176,0.88612,0.88382,
0.55071,0.53188,0.54297,0.53443,0.53862,0.54708,0.53143,0.54378,0.5248,0.53115,0.53513,0.53791,0.52373,0.52807,0.53613,0.52253,0.53246,0.53575,0.52992,0.53249,0.5277,0.54525,0.55464,0.53246,0.53215,0.5349,0.53596,0.53375,
0.55988,0.53784,0.56553,0.53792,0.54292,0.5696,0.53624,0.56052,0.52963,0.53782,0.54374,0.55853,0.5281,0.53682,0.54724,0.52619,0.53852,0.54326,0.53449,0.54112,0.53493,0.54854,0.55399,0.54291,0.53964,0.54368,0.54385,0.54221,
0.41482,0.3943,0.42248,0.38823,0.39896,0.43113,0.39043,0.4152,0.39055,0.39528,0.40773,0.4116,0.39169,0.39449,0.41305,0.38017,0.38931,0.39336,0.40909,0.40389,0.39341,0.39724,0.3724,0.39249,0.3926,0.40587,0.41203,0.39764,
0.54842,0.5237,0.53894,0.52363,0.53017,0.53864,0.52284,0.5374,0.51712,0.52109,0.53087,0.53458,0.51556,0.52085,0.53337,0.51319,0.52309,0.52453,0.52242,0.52946,0.51988,0.53363,0.53308,0.52179,0.52182,0.53209,0.52993,0.52969,
0.42308,0.40005,0.41254,0.39935,0.40478,0.40792,0.39976,0.41023,0.39525,0.39644,0.40717,0.41025,0.39342,0.39822,0.40969,0.39189,0.39925,0.39858,0.39744,0.40762,0.39704,0.41053,0.40133,0.3966,0.39708,0.40964,0.40484,0.40813,
0.54206,0.52799,0.52967,0.53454,0.53481,0.53137,0.52907,0.53509,0.51946,0.52662,0.52443,0.52947,0.51709,0.52281,0.52288,0.52301,0.53247,0.53563,0.51539,0.52201,0.5228,0.53507,0.57694,0.5322,0.53037,0.52465,0.52239,0.52748,
0.8915,0.87644,0.86353,0.87691,0.89509,0.89936,0.87142,0.87842,0.87074,0.88144,0.88635,0.84598,0.87692,0.86319,0.88437,0.85658,0.86819,0.87833,0.91657,0.8711,0.86895,0.8721,0.89165,0.86374,0.87333,0.87538,0.90327,0.85822,
