equip0,equip1,equip2,equip3,equip4,equip5,equip6,equip7,equip8,equip9,equip10,equip11,equip12,equip13,equip14,equip15,equip16,equip17,equip18,equip19,equip20,equip21,equip22,equip23,equip24,equip25,equip26,equip27,deadline
0.86105,0.90787,0.91738,0.90053,0.88948,0.85726,0.99529,0.9322,0.88484,0.92416,0.88436,0.97962,0.88639,0.96346,0.92087,0.90724,0.95575,0.72712,0.86484,0.86783,1.1009,1.1748,0.75954,0.94344,0.87854,0.93936,0.92459,1.1833,
0.36421,0.43299,0.46123,0.43183,0.42711,0.43944,0.42218,0.46889,0.42896,0.40519,0.47063,0.4529,0.41924,0.41004,0.38608,0.43587,0.4056,0.3501,0.44245,0.419,0.40519,0.41593,0.33198,0.40337,0.4106,0.46534,0.49796,0.43037,
0.3735,0.41428,0.40743,0.40128,0.42209,0.39156,0.40495,0.43025,0.41211,0.42483,0.41143,0.38956,0.42296,0.40337,0.40806,0.42606,0.41816,0.36087,0.4013,0.39153,0.40882,0.41739,0.31211,0.42532,0.38055,0.42435,0.41925,0.37908,
0.38044,0.43493,0.44942,0.43476,0.43644,0.43409,0.44101,0.45017,0.41679,0.41296,0.44938,0.44566,0.41653,0.42363,0.39512,0.41729,0.41624,0.32469,0.42927,0.42223,0.44104,0.45557,0.32686,0.41186,0.4059,0.45898,0.48029,0.45334,
0.52419,0.58252,0.54424,0.52738,0.6229,0.51789,0.5799,0.53012,0.52072,0.55126,0.52357,0.50225,0.55666,0.57014,0.51294,0.50654,0.54071,0.36714,0.53245,0.52917,0.59277,0.59564,0.38793,0.54039,0.47711,0.59308,0.58196,0.5079,
0.37658,0.40765,0.41251,0.4147,0.4036,0.39989,0.42043,0.43593,0.41086,0.42589,0.4146,0.41846,0.41372,0.41057,0.41854,0.42721,0.42934,0.36432,0.39845,0.39805,0.43978,0.46085,0.32834,0.43208,0.3974,0.41936,0.41757,0.44713,
0.78434,0.83687,0.84355,0.88586,0.83474,0.84902,0.87953,0.89085,0.8336,0.88678,0.85056,0.8585,0.84662,0.84327,0.87247,0.85953,0.89671,0.73169,0.81258,0.84395,0.91985,0.96503,0.66112,0.9006,0.82738,0.85201,0.85118,0.92226,
0.50106,0.53748,0.52387,0.53957,0.55272,0.51916,0.56371,0.53131,0.50623,0.54428,0.51433,0.51993,0.52628,0.54147,0.52597,0.50692,0.54751,0.40075,0.5047,0.52338,0.59196,0.61376,0.3971,0.5462,0.49496,0.54557,0.53989,0.5648,
0.36678,0.39108,0.40923,0.42381,0.36991,0.40343,0.39629,0.467,0.43491,0.4483,0.42935,0.42409,0.42755,0.39297,0.45151,0.47498,0.45091,0.45141,0.40032,0.39701,0.41223,0.4381,0.34779,0.4626,0.41991,0.40038,0.39525,0.43729,
0.64184,0.71826,0.7108,0.6631,0.72648,0.65135,0.71076,0.72952,0.70274,0.70666,0.70156,0.69257,0.71435,0.71233,0.67862,0.72118,0.70182,0.58463,0.69218,0.65434,0.73324,0.75409,0.55191,0.70632,0.64422,0.74691,0.73967,0.71482,
0.74122,0.80649,0.87115,0.8245,0.74885,0.79915,0.87377,0.90672,0.83644,0.81972,0.86347,0.95441,0.79825,0.84911,0.82946,0.88096,0.85662,0.74222,0.81519,0.78368,0.95036,1.0278,0.73297,0.84508,0.83584,0.86069,0.88064,1.1221,
0.44938,0.49932,0.54476,0.5145,0.45461,0.5003,0.49598,0.61404,0.56872,0.54705,0.56859,0.5747,0.53964,0.50286,0.5537,0.6272,0.55421,0.58984,0.52774,0.48512,0.51445,0.55144,0.47071,0.56569,0.53778,0.5305,0.53628,0.5983,
0.78462,0.85101,0.87007,0.89057,0.84007,0.8605,0.87961,0.92339,0.86161,0.89423,0.88263,0.88404,0.86475,0.85089,0.8796,0.89544,0.90259,0.76962,0.8392,0.84952,0.91042,0.95465,0.68405,0.9081,0.84473,0.87564,0.88219,0.93089,
0.48435,0.5429,0.54343,0.50337,0.54428,0.49521,0.54185,0.55588,0.53277,0.53107,0.53557,0.5368,0.53706,0.5415,0.5121,0.54719,0.5306,0.44198,0.5262,0.49563,0.56176,0.581,0.42453,0.53198,0.49239,0.56783,0.56597,0.56391,
0.46901,0.52306,0.53339,0.5297,0.52274,0.51998,0.52676,0.55586,0.51978,0.52809,0.53977,0.52822,0.52288,0.5125,0.51137,0.53384,0.52865,0.44522,0.51597,0.51092,0.53233,0.55113,0.40457,0.53108,0.50005,0.54315,0.55368,0.53332,
0.37705,0.42523,0.41053,0.39378,0.44562,0.3899,0.42041,0.40626,0.39201,0.40328,0.40174,0.38536,0.40944,0.41321,0.37794,0.38719,0.39724,0.29141,0.40008,0.39167,0.42394,0.42821,0.29518,0.39716,0.36228,0.43851,0.43893,0.38283,
0.48101,0.53985,0.55939,0.54249,0.53252,0.53492,0.54983,0.57648,0.53645,0.53469,0.56216,0.56459,0.53245,0.53439,0.52006,0.55051,0.54019,0.45203,0.53613,0.52349,0.56105,0.58543,0.42838,0.53879,0.51943,0.5672,0.58344,0.58815,
0.3906,0.42902,0.45466,0.44208,0.41059,0.43096,0.4548,0.47136,0.43513,0.43342,0.45434,0.48109,0.42369,0.43909,0.4311,0.45191,0.44657,0.37669,0.42967,0.42179,0.48062,0.51216,0.36517,0.44248,0.43278,0.45312,0.46567,0.53816,
0.48333,0.52795,0.52286,0.49069,0.52998,0.476,0.54718,0.52701,0.50797,0.51832,0.50518,0.52917,0.51526,0.54147,0.50391,0.51744,0.52412,0.40716,0.50142,0.48262,0.58632,0.61266,0.41677,0.52135,0.47871,0.54858,0.5397,0.59609,
0.77228,0.89119,0.92368,0.87472,0.88897,0.8766,0.88588,0.93645,0.87061,0.84944,0.92854,0.91026,0.86527,0.86323,0.81291,0.88261,0.8514,0.70336,0.88735,0.85186,0.8798,0.90646,0.68061,0.84748,0.83092,0.94422,0.98464,0.90672,
