equip0,equip1,equip2,equip3,equip4,equip5,equip6,equip7,equip8,equip9,equip10,equip11,equip12,equip13,equip14,equip15,equip16,equip17,equip18,equip19,equip20,equip21,equip22,equip23,equip24,equip25,equip26,equip27,deadline
0.056022,0.047363,0.04163,0.044817,0.082772,0.09543,0.29007,-5.36E-05,0.055389,0.064922,0.045741,0.054837,0.095431,0.045951,0.072683,0.087767,0.012942,0.20272,0.050673,0.068414,0.041791,0.054871,-0.00023418,0.038203,0.031084,0.046678,0.073781,0.15405,
0.070232,0.059377,0.052189,0.056184,0.10377,0.11963,0.36364,-6.72E-05,0.069438,0.081389,0.057342,0.068745,0.11964,0.057606,0.091119,0.11003,0.016224,0.25414,0.063526,0.085766,0.052391,0.068788,-0.00029358,0.047893,0.038968,0.058518,0.092495,0.19313,
0.05257,0.044445,0.039065,0.042055,0.077672,0.08955,0.27219,-5.03E-05,0.051976,0.060922,0.042922,0.051458,0.089551,0.04312,0.068205,0.082359,0.012144,0.19023,0.047551,0.064198,0.039216,0.05149,-0.00021975,0.035849,0.029169,0.043802,0.069235,0.14456,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.052187,0.044121,0.03878,0.041748,0.077105,0.088896,0.27021,-4.99E-05,0.051597,0.060477,0.042609,0.051082,0.088898,0.042805,0.067707,0.081758,0.012056,0.18884,0.047204,0.06373,0.03893,0.051114,-0.00021815,0.035588,0.028956,0.043483,0.06873,0.1435,
0.094832,0.080175,0.07047,0.075864,0.14011,0.16154,0.49101,-9.07E-05,0.093761,0.1099,0.077428,0.092825,0.16154,0.077784,0.12304,0.14857,0.021907,0.34316,0.085778,0.11581,0.070742,0.092883,-0.00039641,0.064669,0.052618,0.079015,0.12489,0.26077,
0.25492,0.21552,0.18943,0.20393,0.37664,0.43424,1.3199,-0.00024387,0.25204,0.29542,0.20813,0.24952,0.43424,0.20909,0.33073,0.39937,0.058889,0.92245,0.23058,0.31131,0.19016,0.24968,-0.0010656,0.17384,0.14144,0.2124,0.33573,0.70099,
0.055219,0.046685,0.041034,0.044174,0.081586,0.094062,0.28591,-5.28E-05,0.054596,0.063992,0.045085,0.054051,0.094064,0.045292,0.071642,0.086509,0.012756,0.19982,0.049947,0.067433,0.041192,0.054084,-0.00023082,0.037656,0.030638,0.04601,0.072724,0.15184,
0.12507,0.10574,0.092939,0.10005,0.18479,0.21305,0.64758,-0.00011965,0.12366,0.14494,0.10212,0.12242,0.21305,0.10259,0.16227,0.19594,0.028892,0.45258,0.11313,0.15273,0.093298,0.1225,-0.00052281,0.085289,0.069395,0.10421,0.16472,0.34392,
0.020383,0.017233,0.015147,0.016306,0.030116,0.034722,0.10554,-1.95E-05,0.020153,0.023621,0.016642,0.019952,0.034722,0.016719,0.026445,0.031933,0.0047088,0.073759,0.018437,0.024892,0.015205,0.019964,-8.52E-05,0.0139,0.01131,0.016984,0.026845,0.056051,
-0.00010227,-8.65E-05,-7.60E-05,-8.18E-05,-0.00015111,-0.00017421,-0.00052954,9.78E-08,-0.00010112,-0.00011852,-8.35E-05,-0.00010011,-0.00017422,-8.39E-05,-0.00013269,-0.00016023,-2.36E-05,-0.00037008,-9.25E-05,-0.00012489,-7.63E-05,-0.00010017,4.28E-07,-6.97E-05,-5.67E-05,-8.52E-05,-0.00013469,-0.00028123,
0.082695,0.069914,0.061451,0.066154,0.12218,0.14086,0.42817,-7.91E-05,0.081761,0.095832,0.067518,0.080945,0.14087,0.067828,0.10729,0.12955,0.019103,0.29924,0.074799,0.10099,0.061688,0.080995,-0.00034567,0.056392,0.045883,0.068902,0.10891,0.2274,
0.081503,0.068906,0.060565,0.0652,0.12042,0.13883,0.422,-7.80E-05,0.080582,0.09445,0.066545,0.079778,0.13884,0.066851,0.10574,0.12769,0.018828,0.29493,0.073721,0.09953,0.060799,0.079827,-0.00034069,0.055579,0.045222,0.067909,0.10734,0.22412,
0.1243,0.10509,0.092369,0.099439,0.18365,0.21174,0.6436,-0.00011891,0.1229,0.14405,0.10149,0.12167,0.21174,0.10196,0.16127,0.19474,0.028715,0.4498,0.11243,0.1518,0.092726,0.12175,-0.0005196,0.084765,0.068969,0.10357,0.16371,0.34181,
0.044245,0.037407,0.032879,0.035395,0.065372,0.075369,0.22909,-4.23E-05,0.043745,0.051274,0.036125,0.043309,0.07537,0.036291,0.057404,0.069317,0.010221,0.16011,0.040021,0.054032,0.033006,0.043336,-0.00018495,0.030172,0.024549,0.036866,0.058271,0.12167,
0.17468,0.14768,0.12981,0.13974,0.25809,0.29756,0.90446,-0.00016711,0.17271,0.20243,0.14262,0.17099,0.29756,0.14328,0.22663,0.27367,0.040354,0.63211,0.158,0.21332,0.13031,0.17109,-0.00073019,0.11912,0.096923,0.14555,0.23006,0.48035,
0.044132,0.037311,0.032795,0.035305,0.065205,0.075176,0.2285,-4.22E-05,0.043634,0.051143,0.036033,0.043198,0.075177,0.036198,0.057257,0.069139,0.010195,0.1597,0.039918,0.053894,0.032921,0.043225,-0.00018448,0.030095,0.024487,0.036771,0.058122,0.12136,
0.065333,0.055235,0.048549,0.052265,0.096528,0.11129,0.33827,-6.25E-05,0.064595,0.075711,0.053342,0.06395,0.11129,0.053587,0.084763,0.10235,0.015093,0.23641,0.059095,0.079783,0.048736,0.06399,-0.0002731,0.044552,0.03625,0.054436,0.086043,0.17965,
0.089637,0.075783,0.066609,0.071708,0.13244,0.15269,0.46411,-8.58E-05,0.088624,0.10388,0.073186,0.08774,0.15269,0.073523,0.1163,0.14043,0.020707,0.32436,0.081078,0.10946,0.066866,0.087794,-0.00037469,0.061126,0.049735,0.074687,0.11805,0.24649,
