equip0,equip1,equip2,equip3,equip4,equip5,equip6,equip7,equip8,equip9,equip10,equip11,equip12,equip13,equip14,equip15,equip16,equip17,equip18,equip19,equip20,equip21,equip22,equip23,equip24,equip25,equip26,equip27,deadline
0.876,0.88305,0.85261,0.90657,0.90987,0.86062,0.8653,0.87938,0.8543,0.91499,0.89279,0.87419,0.85913,0.85056,0.8826,0.87789,0.86665,0.91914,0.91212,0.87584,0.86126,0.86863,1.0556,0.88088,0.88138,0.903,0.89253,0.86775,
0.93445,0.88262,0.88314,0.88855,0.91129,0.88385,0.87551,0.91287,0.86061,0.89779,0.89803,0.91237,0.85268,0.87426,0.90666,0.85596,0.82736,0.89575,0.88155,0.89693,0.86959,0.87795,0.98966,0.87725,0.86085,0.92031,0.89394,0.8694,
0.52789,0.52169,0.53062,0.52564,0.52037,0.54057,0.52712,0.52154,0.54479,0.51354,0.5129,0.50346,0.52002,0.51902,0.5112,0.52671,0.54454,0.52442,0.51422,0.5131,0.53292,0.52326,0.52003,0.52661,0.53179,0.50809,0.52047,0.51755,
0.89129,0.90365,0.86639,0.89623,0.88914,0.85197,0.92544,0.89828,1.026,0.86361,0.87771,0.85357,0.86346,0.868,0.88788,0.8867,0.87144,0.87656,0.8653,0.87954,0.95265,0.88317,0.8991,0.89538,0.88794,0.87976,0.87191,0.88884,
0.5394,0.52955,0.53371,0.53311,0.53225,0.55539,0.53048,0.54298,0.54005,0.52906,0.52773,0.53383,0.52058,0.52608,0.52892,0.52704,0.53691,0.53762,0.52411,0.52594,0.53539,0.53069,0.55301,0.53732,0.5351,0.52908,0.53163,0.52587,
0.52432,0.53392,0.57619,0.54238,0.51925,0.70793,0.5284,0.58361,0.51323,0.54606,0.53281,0.58776,0.55267,0.55783,0.52611,0.55798,0.64437,0.57526,0.53696,0.52272,0.54037,0.5618,0.51001,0.58894,0.59379,0.51526,0.55567,0.54828,
0.41969,0.39328,0.41434,0.39012,0.39883,0.43578,0.39395,0.41503,0.38769,0.39438,0.39985,0.41215,0.39232,0.40186,0.40384,0.38513,0.39619,0.39572,0.3969,0.39665,0.39378,0.40049,0.38041,0.39826,0.39474,0.40177,0.40798,0.39142,
0.56899,0.52321,0.5487,0.52521,0.53542,0.52955,0.52865,0.52716,0.52336,0.51685,0.52201,0.51374,0.5216,0.53124,0.52559,0.51918,0.51755,0.51989,0.51089,0.53084,0.52377,0.52737,0.52663,0.51682,0.5177,0.52657,0.52705,0.51624,
0.42227,0.40353,0.40873,0.39928,0.40897,0.41121,0.40622,0.41516,0.41543,0.40014,0.40736,0.4069,0.39446,0.40108,0.41211,0.3906,0.38752,0.39863,0.40598,0.40343,0.40816,0.40266,0.40061,0.39978,0.39532,0.41139,0.4112,0.39771,
0.53674,0.52716,0.51887,0.53206,0.53303,0.53313,0.52635,0.54156,0.53765,0.52896,0.52635,0.53548,0.50848,0.51731,0.52961,0.51949,0.51402,0.53599,0.51669,0.5264,0.53109,0.52327,0.5823,0.5321,0.52472,0.53376,0.52341,0.52178,
0.8849,0.87132,0.88005,0.87608,0.88969,0.88486,0.86638,0.86911,0.86486,0.88336,0.88243,0.85,0.86927,0.85861,0.87575,0.86167,0.87574,0.88033,0.9144,0.85999,0.86333,0.86849,0.9,0.86193,0.87062,0.88012,0.90145,0.85679,
