equip0,equip1,equip2,equip3,equip4,equip5,equip6,equip7,equip8,equip9,equip10,equip11,equip12,equip13,equip14,equip15,equip16,equip17,equip18,equip19,equip20,equip21,equip22,equip23,equip24,equip25,equip26,equip27,deadline
0.9407,0.90344,0.93872,1.1309,0.87972,0.93873,0.93253,0.90212,0.89999,0.88622,0.8859,0.88541,0.89953,0.87613,0.87418,0.85615,0.89732,0.88839,0.85551,0.87146,0.88806,0.90974,1.2466,0.90275,0.8671,0.87406,0.86548,0.95116,
0.54523,0.51854,0.51614,0.578,0.50292,0.52451,0.5449,0.53887,0.51446,0.52234,0.5218,0.5238,0.52489,0.52726,0.5161,0.53194,0.53552,0.52819,0.51464,0.52578,0.52068,0.54425,0.59229,0.52965,0.53588,0.51651,0.51518,0.51896,
0.53498,0.52185,0.52305,0.53082,0.51125,0.51729,0.52689,0.53694,0.51681,0.52853,0.52038,0.52233,0.5241,0.52732,0.52968,0.52561,0.52457,0.53034,0.53799,0.53271,0.52958,0.54711,0.51172,0.51635,0.53034,0.52832,0.53045,0.51174,
0.52976,0.51489,0.51919,0.51875,0.52709,0.52051,0.52726,0.52531,0.51227,0.51552,0.51074,0.51423,0.51305,0.51361,0.51813,0.51129,0.5154,0.51689,0.52513,0.51864,0.52081,0.52818,0.5159,0.51055,0.51934,0.5166,0.51681,0.50846,
0.90161,0.86592,0.88131,0.93736,0.84656,0.87311,0.89536,0.89707,0.85756,0.877,0.86627,0.87172,0.87504,0.87635,0.87396,0.86874,0.87688,0.88583,0.88179,0.88125,0.87953,0.91218,0.91178,0.85792,0.87855,0.86991,0.8742,0.86222,
0.39773,0.39533,0.39012,0.38765,0.39776,0.39026,0.39142,0.39416,0.39418,0.39006,0.38928,0.38765,0.38811,0.39055,0.39122,0.39705,0.39568,0.3857,0.39283,0.39312,0.39056,0.39614,0.42301,0.40377,0.39941,0.39472,0.39005,0.38865,
0.40222,0.39197,0.39527,0.39841,0.39721,0.39519,0.39798,0.40008,0.38937,0.39407,0.38827,0.391,0.3914,0.39056,0.39664,0.38567,0.38922,0.39504,0.40327,0.39538,0.39794,0.40441,0.38666,0.38348,0.39184,0.39444,0.39579,0.38767,
0.39861,0.4018,0.39063,0.37716,0.42144,0.40142,0.38795,0.39468,0.40148,0.39574,0.38958,0.39017,0.39113,0.38637,0.40348,0.38173,0.38469,0.38873,0.41179,0.39429,0.40128,0.39546,0.38864,0.39003,0.38863,0.40268,0.40013,0.39648,
0.54069,0.52613,0.53022,0.54317,0.5355,0.53243,0.53761,0.5334,0.52392,0.52379,0.52064,0.52291,0.52279,0.5221,0.525,0.52093,0.52672,0.52408,0.52885,0.52578,0.52807,0.53574,0.55893,0.52567,0.52827,0.52474,0.52299,0.5235,
0.88916,0.87652,0.92902,0.91257,0.8658,0.87324,0.87665,0.88287,0.86944,0.87523,0.86344,0.8637,0.8693,0.8713,0.87724,0.86044,0.87084,0.87445,0.88427,0.8796,0.88092,0.90032,0.93177,0.86683,0.86872,0.87829,0.87932,0.87143,
0.89921,0.89057,0.93501,0.86889,0.88421,0.87585,0.88705,0.90158,0.88296,0.89313,0.88101,0.88118,0.88289,0.89413,0.89766,0.89279,0.89138,0.89156,0.91048,0.9045,0.89835,0.91924,0.8717,0.88746,0.89961,0.90049,0.90211,0.86829,
0.88789,0.87547,0.86757,0.85418,0.87614,0.86213,0.88034,0.88204,0.8723,0.86672,0.86896,0.86551,0.86353,0.87664,0.86551,0.90058,0.89238,0.86085,0.86691,0.87912,0.86573,0.88576,0.93524,0.90893,0.90378,0.87554,0.86496,0.85476,
0.98492,0.99196,5.9458,0.96261,1.154,1.0518,1.5328,0.96643,0.87167,0.97982,0.91768,0.94997,0.86684,1.3463,0.93327,0.86858,1.2788,1.2685,0.87966,1.3552,1.3206,1.3422,0.88783,0.91671,0.90331,1.0371,1.3357,0.90026,
