equip0,equip1,equip2,equip3,equip4,equip5,equip6,equip7,equip8,equip9,equip10,equip11,equip12,equip13,equip14,equip15,equip16,equip17,equip18,equip19,equip20,equip21,equip22,equip23,equip24,equip25,equip26,equip27,deadline
0.54592,0.5266,0.54727,0.53049,0.51897,0.54041,0.52252,0.53309,0.52036,0.5191,0.51923,0.51888,0.52202,0.52086,0.5179,0.52531,0.53014,0.51681,0.52283,0.51911,0.52482,0.52969,0.53992,0.51983,0.53163,0.52126,0.514,0.51988,
0.92329,0.92158,1.1595,0.88183,0.86838,1.0279,0.92246,0.91392,0.97606,0.87523,0.86962,0.87032,0.88308,0.8563,0.92755,0.80947,0.83457,0.885,0.87824,0.88567,0.88223,0.90146,0.93399,0.87864,0.92776,0.92314,0.88334,0.8897,
0.53698,0.53441,0.54652,0.52603,0.57002,0.52904,0.51791,0.52846,0.49933,0.52102,0.51708,0.51598,0.50042,0.51618,0.52135,0.51648,0.52359,0.59501,0.50272,0.61537,0.60863,0.52966,0.52929,0.51216,0.52036,0.52427,0.51444,0.51738,
0.96728,0.86701,0.98623,0.8705,0.89807,0.85554,0.99159,0.89359,0.89734,0.85592,0.89854,0.8648,0.95705,0.90968,0.87887,0.86597,0.9414,0.86629,0.83568,0.84597,0.89643,0.91209,1.5751,0.88815,0.85416,0.88651,0.85152,1.0477,
0.55976,0.5221,0.53094,0.52618,0.52451,0.5368,0.51062,0.53354,0.48658,0.51678,0.52581,0.52153,0.51379,0.53489,0.51382,0.56213,0.57254,0.51274,0.51933,0.51713,0.51613,0.52781,0.57437,0.51722,0.53193,0.52617,0.50558,0.5241,
0.52307,0.51961,0.54289,0.51556,0.53838,0.5215,0.50831,0.51672,0.50129,0.50924,0.50443,0.50457,0.49567,0.50341,0.51082,0.50244,0.50619,0.55531,0.4982,0.56843,0.56606,0.51833,0.51252,0.50208,0.51296,0.51323,0.50399,0.50459,
0.52772,0.51237,0.51856,0.52404,0.52237,0.50306,0.51622,0.51834,0.50609,0.5141,0.51175,0.51089,0.51465,0.51481,0.50853,0.5204,0.5202,0.52288,0.51007,0.5254,0.53426,0.52548,0.55825,0.50942,0.51503,0.51328,0.50686,0.51915,
0.89921,0.87275,0.90774,0.87334,0.87687,0.89109,0.85871,0.87873,0.84831,0.85783,0.85709,0.85606,0.85114,0.85955,0.85768,0.86836,0.87744,0.88303,0.85537,0.89418,0.89671,0.87446,0.88575,0.85459,0.87504,0.86443,0.84818,0.85638,
0.40993,0.39471,0.42564,0.39028,0.39018,0.41383,0.38928,0.39766,0.38594,0.38359,0.38574,0.38431,0.38409,0.38642,0.38794,0.38778,0.39661,0.39117,0.38445,0.39525,0.39551,0.39221,0.41078,0.3851,0.39634,0.3907,0.38047,0.38787,
0.39013,0.40118,0.40729,0.39707,0.44165,0.3798,0.39571,0.39209,0.38344,0.39442,0.38557,0.38581,0.37683,0.38197,0.39357,0.37132,0.37221,0.47096,0.37249,0.48843,0.48637,0.40128,0.40166,0.38322,0.38357,0.39248,0.39073,0.39212,
0.38589,0.39736,0.49138,0.39437,0.38753,0.4235,0.38792,0.39354,0.41729,0.39566,0.38374,0.38831,0.37621,0.38239,0.41316,0.3828,0.37257,0.39454,0.39117,0.39442,0.38821,0.40376,0.35781,0.38022,0.41056,0.41905,0.39265,0.37756,
0.54549,0.53029,0.55978,0.52871,0.5348,0.53875,0.53252,0.53282,0.52475,0.51907,0.51933,0.51727,0.52328,0.51878,0.52139,0.51252,0.52255,0.54118,0.51517,0.54696,0.55275,0.53166,0.57457,0.51989,0.52683,0.52244,0.51558,0.53041,
0.89925,0.8687,0.90922,0.87973,0.87054,0.87474,0.87702,0.87907,0.86585,0.86309,0.86287,0.86021,0.87138,0.8665,0.86214,0.86927,0.87694,0.86822,0.86113,0.87004,0.88403,0.88422,0.95743,0.86102,0.87467,0.86876,0.85382,0.87918,
0.88075,0.88254,0.93221,0.91149,0.90134,0.85616,0.89229,0.88695,0.90345,0.90017,0.88026,0.88498,0.88545,0.88326,0.89679,0.88901,0.86648,0.90928,0.88629,0.90871,0.92366,0.91929,0.9191,0.87498,0.89559,0.9062,0.88761,0.88885,
0.8853,0.87718,0.93186,0.89073,0.87093,0.88406,0.87833,0.88221,0.89386,0.87496,0.86236,0.86612,0.87225,0.86146,0.87556,0.85784,0.85051,0.87713,0.87352,0.8784,0.89125,0.89275,0.87854,0.8647,0.88617,0.8789,0.86786,0.86587,
0.94985,1.0627,0.95052,0.95907,1.4007,0.92044,0.95121,0.96546,0.81272,0.97618,0.94009,0.93583,0.80952,0.90767,0.96934,0.84055,0.88049,1.6449,0.80789,1.8105,1.7311,0.97425,0.84447,0.91855,0.88257,0.94811,0.96619,0.93674,
