equip0,equip1,equip2,equip3,equip4,equip5,equip6,equip7,equip8,equip9,equip10,equip11,equip12,equip13,equip14,equip15,equip16,equip17,equip18,equip19,equip20,equip21,equip22,equip23,equip24,equip25,equip26,equip27,deadline
0.53188,0.52999,0.53861,0.53881,0.51485,0.53864,0.52358,0.55816,0.56033,0.5273,0.5324,0.53283,0.52511,0.53341,0.51967,0.57188,0.55898,0.52963,0.49975,0.52483,0.52643,0.5696,0.51936,0.56418,0.56116,0.52611,0.52363,0.54158,
0.40181,0.40311,0.4029,0.40115,0.39635,0.40218,0.39193,0.40549,0.39554,0.3986,0.40391,0.39835,0.39403,0.39724,0.40031,0.41603,0.41645,0.39541,0.39835,0.399,0.39204,0.40782,0.40595,0.41579,0.41507,0.39962,0.40317,0.40002,
0.41815,0.42505,0.41311,0.41244,0.42124,0.4129,0.41,0.41553,0.40542,0.41515,0.41939,0.41203,0.41077,0.40606,0.42302,0.40764,0.41553,0.40927,0.43487,0.41396,0.41172,0.40994,0.4121,0.41146,0.41428,0.4163,0.42746,0.41294,
0.5288,0.53723,0.51839,0.53024,0.5188,0.5273,0.52412,0.54938,0.55739,0.52181,0.52411,0.52433,0.52225,0.52454,0.51869,0.5474,0.54036,0.52178,0.50589,0.5187,0.52625,0.55326,0.53516,0.54502,0.54063,0.5209,0.52148,0.53552,
0.41201,0.40399,0.40675,0.40761,0.41434,0.40672,0.40779,0.41585,0.41466,0.40539,0.4106,0.40646,0.40613,0.40067,0.4111,0.40148,0.40711,0.40283,0.41864,0.40488,0.41009,0.41075,0.41335,0.40576,0.40702,0.4081,0.41599,0.41088,
0.53046,0.52003,0.51951,0.52819,0.53108,0.52364,0.5349,0.55499,0.57689,0.5194,0.52224,0.52574,0.52801,0.517,0.52092,0.51388,0.51279,0.52188,0.5219,0.51401,0.54187,0.54935,0.51462,0.5163,0.51729,0.52061,0.52794,0.54043,
0.40053,0.39773,0.40569,0.39677,0.4016,0.39839,0.39699,0.40543,0.40638,0.39411,0.39935,0.39623,0.39549,0.38976,0.39867,0.39077,0.39509,0.39218,0.40339,0.39241,0.39924,0.40188,0.39461,0.39402,0.39751,0.39566,0.40252,0.39985,
0.40139,0.39933,0.4053,0.39888,0.39978,0.40032,0.39546,0.40593,0.40293,0.39593,0.40137,0.39739,0.39527,0.39313,0.39926,0.40129,0.404,0.39366,0.40094,0.3952,0.39677,0.40479,0.40078,0.40326,0.40498,0.39741,0.40265,0.40034,
0.89846,0.8973,0.8496,0.89437,0.89631,0.87901,0.91852,0.95581,1.0264,0.87115,0.86849,0.88451,0.89765,0.87748,0.86718,0.8679,0.85782,0.87956,0.84975,0.85941,0.92859,0.94538,0.92265,0.87379,0.86482,0.87134,0.87347,0.92438,
0.41371,0.40347,0.41921,0.40636,0.41644,0.40946,0.4089,0.40871,0.40775,0.40181,0.4103,0.40475,0.40604,0.4012,0.40894,0.40079,0.41019,0.39853,0.41216,0.40442,0.40658,0.40347,0.4523,0.40964,0.41042,0.40672,0.4099,0.40726,
0.40171,0.40395,0.40225,0.39884,0.40048,0.39944,0.39789,0.40842,0.41039,0.39552,0.39959,0.39706,0.39639,0.39289,0.39843,0.39834,0.40037,0.39365,0.39903,0.39373,0.39949,0.40646,0.40242,0.40054,0.40182,0.39636,0.40132,0.40191,
0.88024,0.93808,0.8643,0.8827,0.85801,0.88228,0.8533,0.89291,0.86636,0.88252,0.88481,0.87272,0.86179,0.87876,0.8802,0.94036,0.93101,0.87173,0.86306,0.87865,0.85213,0.90551,0.8828,0.93121,0.92415,0.87646,0.88208,0.87767,
0.90398,0.88708,0.87415,0.88345,0.93064,0.87994,0.88463,0.88188,0.84219,0.90043,0.91272,0.8886,0.88713,0.86377,0.93271,0.83696,0.87285,0.88273,0.99872,0.90027,0.89378,0.85304,0.85913,0.85353,0.86561,0.90874,0.95233,0.88499,
0.4073,0.40638,0.40185,0.40382,0.4087,0.40281,0.40284,0.41309,0.41154,0.40284,0.40661,0.40285,0.40192,0.39677,0.40775,0.3989,0.40292,0.40009,0.41513,0.40084,0.40604,0.40882,0.39664,0.4013,0.40326,0.40401,0.41288,0.40719,
0.90037,1.4203,0.88323,0.87235,0.8822,0.8963,0.88003,0.87313,0.88412,0.93099,0.87463,0.86466,0.88551,0.87952,0.93623,0.88466,0.87715,0.88169,0.90073,0.87635,0.86443,0.87237,0.86757,0.87128,0.88672,0.86801,0.89062,0.8659,
0.53766,0.52553,0.54438,0.53312,0.53877,0.53461,0.53502,0.54741,0.55359,0.52677,0.53447,0.53194,0.53158,0.52344,0.53184,0.52424,0.52904,0.52591,0.53579,0.525,0.53818,0.54277,0.5357,0.52913,0.53285,0.52984,0.53716,0.53874,
0.39239,0.39557,0.38534,0.38944,0.39213,0.38832,0.38703,0.39756,0.39485,0.38847,0.39165,0.38774,0.3866,0.38362,0.39242,0.38937,0.39223,0.3854,0.39699,0.38684,0.38924,0.39471,0.38804,0.39112,0.39168,0.3892,0.39648,0.3919,
0.5252,0.52633,0.54131,0.51984,0.52617,0.5246,0.52065,0.53016,0.53229,0.51619,0.52363,0.51965,0.51869,0.51075,0.52207,0.51141,0.51732,0.51358,0.52641,0.51349,0.5228,0.52618,0.51766,0.51591,0.52234,0.51767,0.52577,0.52324,
0.55319,0.53864,0.53868,0.54387,0.54476,0.54596,0.53409,0.53007,0.51018,0.53259,0.54724,0.53288,0.53324,0.54831,0.53857,0.58329,0.59398,0.52417,0.5205,0.54824,0.51748,0.53261,0.72421,0.59797,0.58061,0.5437,0.53096,0.53438,
0.53692,0.51702,0.77642,0.52819,0.53304,0.58938,0.52691,0.50977,0.50422,0.51237,0.55138,0.5433,0.5305,0.51539,0.52042,0.51004,0.5287,0.51492,0.50566,0.51266,0.51749,0.52129,0.5044,0.52129,0.57153,0.51727,0.51061,0.51373,
