equip0,equip1,equip2,equip3,equip4,equip5,equip6,equip7,equip8,equip9,equip10,equip11,equip12,equip13,equip14,equip15,equip16,equip17,equip18,equip19,equip20,equip21,equip22,equip23,equip24,equip25,equip26,equip27,deadline
0.14723,0.25628,0.027601,0.059247,0.15909,0.063489,0.16906,-3.49E-18,0.13346,0.076518,0.037918,0.10782,0.17135,0.21597,3.81E-20,0.14355,0.10912,0.11227,0.062456,0.08994,0.16073,0.1254,0.099051,0.15833,0.071609,0.17498,0.19768,0.1505,
0.39884,0.64825,0.073581,0.1622,0.41557,0.17391,0.46196,-1.31E-17,0.36444,0.21235,0.096141,0.28956,0.42118,0.57227,1.01E-19,0.38965,0.29792,0.30759,0.19004,0.24579,0.42874,0.32375,0.27792,0.43452,0.1979,0.48056,0.52947,0.38446,
0.44709,0.7633,0.08343,0.18047,0.4781,0.19343,0.51469,-1.18E-17,0.40623,0.23401,0.11301,0.3266,0.50637,0.6517,1.15E-19,0.43617,0.33213,0.34206,0.19645,0.27382,0.48592,0.37562,0.30391,0.48263,0.21873,0.5335,0.59835,0.44948,
0.031482,0.051126,0.0058069,0.012805,0.032788,0.013729,0.036468,-1.04E-18,0.028769,0.016766,0.0075826,0.022854,0.033205,0.045159,7.99E-21,0.030757,0.023518,0.024283,0.01502,0.019403,0.033835,0.02554,0.021946,0.034304,0.015624,0.037938,0.041788,0.030325,
0.40966,0.64348,0.075001,0.16743,0.41936,0.17957,0.47644,-1.52E-17,0.37574,0.22057,0.095551,0.2962,0.4117,0.58158,1.03E-19,0.4006,0.30713,0.31763,0.20534,0.2535,0.43713,0.32478,0.29012,0.44905,0.20517,0.49678,0.54091,0.3836,
0.24927,0.33903,0.044277,0.10381,0.23759,0.11145,0.29445,-1.34E-17,0.23192,0.13998,0.050627,0.17735,0.2014,0.33925,6.06E-20,0.24463,0.18951,0.19721,0.14874,0.15669,0.25835,0.1794,0.18746,0.27964,0.12929,0.30972,0.32222,0.20687,
0.38123,0.59337,0.069654,0.15601,0.38843,0.16733,0.44385,-1.46E-17,0.35,0.20586,0.088139,0.27534,0.37802,0.5397,9.57E-20,0.37289,0.28609,0.29599,0.19356,0.23616,0.406,0.30034,0.27112,0.41855,0.19139,0.46308,0.50265,0.35422,
0.56006,1.0181,0.10611,0.22378,0.61964,0.23972,0.63936,-9.86E-18,0.50497,0.28633,0.15043,0.41251,0.69226,0.83361,1.46E-19,0.54534,0.41294,0.42383,0.218,0.34013,0.6177,0.49203,0.3678,0.59701,0.26874,0.6595,0.75768,0.59436,
0.15614,0.23825,0.028405,0.064074,0.15749,0.068734,0.1822,-6.35E-18,0.14365,0.08484,0.035416,0.11251,0.15036,0.21972,3.90E-20,0.15281,0.11741,0.12159,0.081443,0.096948,0.16559,0.12135,0.11204,0.17201,0.078794,0.19034,0.20524,0.14266,
0.69306,1.0996,0.12717,0.28285,0.71314,0.30333,0.80508,-2.48E-17,0.63497,0.37195,0.16322,0.5017,0.70675,0.98695,1.75E-19,0.67754,0.51904,0.53653,0.34242,0.42836,0.74111,0.55325,0.48853,0.75835,0.34617,0.83887,0.91653,0.6545,
0.67562,1.1451,0.12586,0.27303,0.71968,0.29265,0.77849,-1.85E-17,0.6144,0.35455,0.16958,0.49308,0.75736,0.98248,1.73E-19,0.65927,0.50232,0.51753,0.30066,0.41418,0.73309,0.56471,0.461,0.73035,0.33125,0.80739,0.90309,0.67499,
0.11569,0.17355,0.020969,0.047583,0.11569,0.05105,0.13525,-4.94E-18,0.10662,0.063186,0.025815,0.083199,0.10862,0.16196,2.88E-20,0.11327,0.087141,0.090311,0.061691,0.071969,0.12226,0.088881,0.083631,0.12781,0.058632,0.14145,0.15168,0.1042,
0.8081,1.3066,0.14891,0.32889,0.83972,0.35265,0.93659,-2.70E-17,0.73882,0.43099,0.19382,0.58632,0.847,1.1576,2.05E-19,0.78959,0.60396,0.62374,0.38814,0.49832,0.86769,0.65359,0.56451,0.88123,0.40154,0.97463,1.0719,0.77553,
0.52305,0.82427,0.095829,0.21367,0.53633,0.22916,0.60808,-1.92E-17,0.47957,0.28133,0.12238,0.37833,0.52815,0.7433,1.32E-19,0.51144,0.392,0.40534,0.26096,0.32355,0.55851,0.4156,0.36986,0.57301,0.26173,0.6339,0.69097,0.49112,
0.19962,0.31123,0.036486,0.08167,0.20357,0.087596,0.23236,-7.59E-18,0.18323,0.10773,0.046228,0.1442,0.19844,0.28275,5.01E-20,0.19524,0.14977,0.15495,0.10111,0.12363,0.21267,0.15745,0.14185,0.21909,0.10017,0.2424,0.26327,0.18575,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.59149,1.0429,0.11123,0.23754,0.6436,0.25452,0.67805,-1.30E-17,0.53535,0.30595,0.15425,0.43389,0.70088,0.8714,1.53E-19,0.57649,0.43774,0.45005,0.24488,0.36072,0.64767,0.50843,0.39517,0.63446,0.28657,0.70111,0.79596,0.61138,
0.19097,0.29406,0.03481,0.078268,0.19351,0.083955,0.22261,-7.55E-18,0.17553,0.10347,0.043697,0.13775,0.18639,0.26947,4.78E-20,0.18685,0.14347,0.14851,0.098403,0.11845,0.20292,0.14935,0.13648,0.21005,0.096144,0.23242,0.25137,0.17583,
