equip0,equip1,equip2,equip3,equip4,equip5,equip6,equip7,equip8,equip9,equip10,equip11,equip12,equip13,equip14,equip15,equip16,equip17,equip18,equip19,equip20,equip21,equip22,equip23,equip24,equip25,equip26,equip27,deadline
0.40238,0.3953,0.40092,0.40152,0.39551,0.40232,0.40038,0.39426,0.3992,0.39537,0.39129,0.39465,0.39448,0.39027,0.40075,0.39184,0.39469,0.38919,0.40257,0.39718,0.40135,0.40589,0.38479,0.3835,0.39531,0.38918,0.40265,0.39602,
0.41936,0.41244,0.39671,0.42112,0.41931,0.40925,0.42402,0.40919,0.42314,0.41278,0.40587,0.40984,0.41036,0.39985,0.42113,0.40817,0.41624,0.39948,0.40368,0.40314,0.4368,0.42505,0.40172,0.3975,0.41703,0.40321,0.41921,0.4178,
0.88543,0.87161,0.88701,0.88058,0.87574,0.89162,0.88661,0.86876,0.8796,0.86795,0.86313,0.86733,0.87499,0.86281,0.88587,0.86762,0.87332,0.86052,0.87402,0.87488,0.88651,0.89114,0.85036,0.84657,0.87103,0.85763,0.88494,0.8761,
0.92462,0.90634,0.91538,0.92609,0.90276,0.91702,0.91377,0.90455,0.91611,0.91092,0.8967,0.90811,0.8985,0.89204,0.91636,0.89424,0.90152,0.88949,0.93832,0.91145,0.91882,0.93506,0.88007,0.87814,0.90717,0.89282,0.92648,0.90475,
0.91717,0.88987,0.9114,0.92971,0.86001,0.89146,0.87067,0.89358,0.89404,0.91278,0.88166,0.90805,0.85833,0.87392,0.885,0.86106,0.86455,0.87004,1.0086,0.91346,0.87173,0.93486,0.8544,0.8608,0.88788,0.88257,0.92487,0.86826,
0.42166,0.41458,0.41653,0.42087,0.41668,0.42046,0.42173,0.41297,0.41993,0.41417,0.40995,0.41311,0.41422,0.40814,0.42123,0.41134,0.41528,0.40718,0.41695,0.41415,0.42482,0.42547,0.40389,0.40182,0.41544,0.40752,0.4217,0.41669,
0.53118,0.52188,0.51768,0.53176,0.52523,0.52515,0.53145,0.51944,0.53056,0.52254,0.5153,0.52034,0.51959,0.51115,0.53041,0.51657,0.52306,0.51011,0.52444,0.51857,0.53914,0.53711,0.50792,0.50483,0.52436,0.51237,0.53143,0.52492,
0.88436,0.86244,0.86456,0.89307,0.84947,0.8617,0.85965,0.86225,0.87294,0.87643,0.85248,0.87143,0.84197,0.84344,0.86621,0.84181,0.84993,0.84075,0.928,0.87008,0.86952,0.89935,0.8326,0.83331,0.86454,0.85094,0.8889,0.85338,
0.5282,0.51965,0.53603,0.52462,0.51954,0.53484,0.52614,0.51874,0.52218,0.51768,0.51539,0.51799,0.52168,0.51675,0.52695,0.51722,0.5189,0.51512,0.52778,0.52555,0.52221,0.53107,0.50675,0.50555,0.51778,0.51234,0.52814,0.52052,
0.89469,0.8802,0.88819,0.89167,0.88501,0.89559,0.89582,0.87689,0.89048,0.878,0.8708,0.87636,0.88134,0.86827,0.89468,0.87463,0.88213,0.86615,0.88279,0.88046,0.90008,0.90181,0.85811,0.85377,0.88121,0.86542,0.89446,0.88504,
0.53181,0.52471,0.54416,0.52563,0.52763,0.54411,0.5344,0.52335,0.52664,0.51944,0.52075,0.52061,0.53122,0.52386,0.53394,0.52537,0.5265,0.52227,0.52152,0.53009,0.52833,0.53293,0.51332,0.51134,0.52223,0.51695,0.53083,0.528,
0.3991,0.39158,0.3946,0.39935,0.39119,0.39636,0.39595,0.39056,0.39614,0.39284,0.38732,0.39167,0.38911,0.38535,0.39654,0.38701,0.39039,0.38431,0.40167,0.39286,0.39849,0.40336,0.38062,0.37941,0.39213,0.38545,0.39967,0.39177,
0.54411,0.53357,0.52435,0.5469,0.5357,0.53262,0.54193,0.53111,0.54377,0.53664,0.52629,0.53348,0.52787,0.52014,0.54135,0.52581,0.53353,0.51914,0.54222,0.52912,0.55285,0.55171,0.51816,0.51517,0.53713,0.52374,0.54497,0.53555,
0.39856,0.39068,0.39958,0.39843,0.38786,0.3979,0.3927,0.39036,0.39338,0.39238,0.38708,0.39171,0.38787,0.38629,0.39446,0.38583,0.38779,0.38503,0.40733,0.39535,0.39212,0.4025,0.37941,0.37917,0.38998,0.38546,0.3994,0.38913,
0.88422,0.86601,0.87335,0.88687,0.86105,0.87429,0.87152,0.86453,0.87561,0.87199,0.85664,0.8689,0.85633,0.85137,0.87464,0.85292,0.86012,0.8489,0.90226,0.87124,0.8773,0.89506,0.8401,0.83865,0.86706,0.85328,0.88646,0.86327,
0.40147,0.39521,0.39943,0.39967,0.39781,0.40286,0.40269,0.39366,0.39967,0.39368,0.39106,0.3931,0.39646,0.39025,0.40199,0.39322,0.39646,0.3893,0.39463,0.39532,0.40417,0.40436,0.38556,0.3835,0.39553,0.38853,0.40122,0.39774,
0.522,0.51401,0.52495,0.51863,0.51637,0.52705,0.52282,0.51242,0.51819,0.51142,0.50922,0.51131,0.51665,0.50959,0.52245,0.5121,0.51503,0.50819,0.51512,0.51664,0.52169,0.525,0.50167,0.49953,0.51328,0.50592,0.52163,0.51665,
0.885,0.87015,0.8613,0.88534,0.87783,0.87572,0.8882,0.86561,0.8853,0.87001,0.85899,0.86638,0.86789,0.85205,0.8855,0.86241,0.87372,0.85045,0.86774,0.86286,0.90182,0.89447,0.84755,0.84169,0.87468,0.85375,0.885,0.87679,
0.88271,0.87305,0.945,0.86331,0.87321,0.92962,0.8853,0.87336,0.86461,0.85761,0.87088,0.86464,0.89433,0.88716,0.88723,0.88115,0.8739,0.88346,0.87173,0.89865,0.85263,0.87797,0.85685,0.85661,0.86057,0.86393,0.87999,0.87587,
0.89805,0.887,0.90511,0.88853,0.89804,0.91365,0.90927,0.88293,0.8949,0.87697,0.87869,0.87768,0.89889,0.88097,0.90555,0.88887,0.89432,0.87887,0.86499,0.88755,0.90683,0.90072,0.86857,0.8628,0.88593,0.87164,0.8957,0.89692,
