equip0,equip1,equip2,equip3,equip4,equip5,equip6,equip7,equip8,equip9,equip10,equip11,equip12,equip13,equip14,equip15,equip16,equip17,equip18,equip19,equip20,equip21,equip22,equip23,equip24,equip25,equip26,equip27,deadline
0.11735,0.11827,0.014015,0.026819,0.079554,0.072605,-6.73E-18,0.083391,0.028122,0,0.029072,0.043816,0.072698,0.062724,0.029871,0.017711,0.062999,0.064419,0.23667,0.21902,0.03371,0.043151,0.063523,0.039362,0.029704,0.037945,0.085245,0.20922,
0.093164,0.093892,0.011126,0.02129,0.063155,0.057639,-5.34E-18,0.066201,0.022325,0,0.02308,0.034784,0.057713,0.049795,0.023713,0.01406,0.050013,0.05114,0.18788,0.17387,0.026761,0.034256,0.050429,0.031248,0.023581,0.030123,0.067673,0.16609,
0.51544,0.51947,0.061556,0.11779,0.34941,0.31889,-2.96E-17,0.36626,0.12352,0,0.12769,0.19244,0.3193,0.27549,0.1312,0.077791,0.2767,0.28294,1.0395,0.96195,0.14806,0.18952,0.279,0.17288,0.13046,0.16666,0.37441,0.91892,
0.094626,0.095366,0.011301,0.021625,0.064146,0.058543,-5.43E-18,0.06724,0.022675,0,0.023442,0.03533,0.058618,0.050576,0.024086,0.014281,0.050798,0.051943,0.19083,0.1766,0.027181,0.034794,0.051221,0.031739,0.023951,0.030596,0.068736,0.1687,
0.084496,0.085157,0.010091,0.01931,0.05728,0.052276,-4.85E-18,0.060042,0.020248,0,0.020932,0.031548,0.052343,0.045162,0.021507,0.012752,0.04536,0.046382,0.1704,0.15769,0.024271,0.031069,0.045737,0.028341,0.021387,0.027321,0.061377,0.15064,
0.31253,0.31497,0.037324,0.071421,0.21186,0.19335,-1.79E-17,0.22208,0.074892,0,0.077423,0.11669,0.1936,0.16704,0.079549,0.047167,0.16777,0.17155,0.63027,0.58326,0.089773,0.11492,0.16917,0.10482,0.079105,0.10105,0.22702,0.55717,
0.11693,0.11784,0.013964,0.026721,0.079266,0.072342,-6.71E-18,0.083089,0.02802,0,0.028967,0.043657,0.072435,0.062497,0.029763,0.017647,0.062771,0.064186,0.23581,0.21822,0.033588,0.042995,0.063293,0.039219,0.029597,0.037808,0.084937,0.20846,
0.14941,0.15058,0.017843,0.034144,0.10128,0.092436,-8.57E-18,0.10617,0.035803,0,0.037013,0.055784,0.092555,0.079857,0.03803,0.022549,0.080206,0.082014,0.30131,0.27884,0.042917,0.054937,0.080874,0.050113,0.037818,0.048309,0.10853,0.26636,
0.039467,0.039776,0.0047134,0.0090192,0.026754,0.024417,-2.26E-18,0.028045,0.0094576,0,0.0097772,0.014735,0.024449,0.021094,0.010046,0.0059564,0.021187,0.021664,0.079593,0.073656,0.011337,0.014512,0.021363,0.013238,0.0099897,0.012761,0.028668,0.070361,
0.34695,0.34967,0.041435,0.079288,0.2352,0.21465,-1.99E-17,0.24654,0.083141,0,0.085951,0.12954,0.21493,0.18544,0.088311,0.052363,0.18625,0.19045,0.6997,0.64751,0.099661,0.12757,0.1878,0.11637,0.087819,0.11218,0.25202,0.61854,
