equip0,equip1,equip2,equip3,equip4,equip5,equip6,equip7,equip8,equip9,equip10,equip11,equip12,equip13,equip14,equip15,equip16,equip17,equip18,equip19,equip20,equip21,equip22,equip23,equip24,equip25,equip26,equip27,deadline
0.41505,0.4077,0.46248,0.4049,0.40018,0.39332,0.43124,0.41604,0.43422,0.39486,0.39512,0.41504,0.41265,0.40688,0.40018,0.42266,0.46039,0.40486,0.41006,0.40935,0.4206,0.4348,0.41665,0.40995,0.41276,0.41289,0.42706,0.4237,
0.55054,0.54617,0.53101,0.54827,0.53556,0.52218,0.61012,0.53855,0.60328,0.52471,0.52532,0.54966,0.53408,0.53155,0.53619,0.57131,0.53506,0.5198,0.51906,0.554,0.5511,0.58353,0.5218,0.55644,0.5461,0.54708,0.54041,0.57672,
0.40636,0.40584,0.39499,0.39238,0.40414,0.40162,0.40618,0.40012,0.40181,0.39468,0.39633,0.41336,0.38999,0.38963,0.40546,0.38631,0.38944,0.37711,0.38365,0.3903,0.40211,0.40041,0.36588,0.39309,0.39494,0.39911,0.42476,0.39647,
0.3981,0.38988,0.40956,0.3869,0.39671,0.39521,0.3906,0.39936,0.39165,0.38937,0.39195,0.40083,0.39035,0.38884,0.39463,0.38154,0.40348,0.38925,0.39582,0.38505,0.39851,0.39457,0.40556,0.38664,0.38878,0.39201,0.4001,0.39134,
0.9212,0.90956,0.86927,0.88739,0.94444,0.94359,0.88398,0.8952,0.86388,0.91372,0.92287,0.93237,0.88099,0.88744,0.9301,0.83767,0.84575,0.86537,0.87552,0.87434,0.89037,0.87573,0.86323,0.88313,0.88265,0.89324,0.89674,0.87535,
0.9236,0.90659,0.84936,0.93114,0.90547,0.89697,0.98053,0.94547,0.99449,0.90075,0.90436,0.93317,0.90383,0.8997,0.9173,0.93986,0.86011,0.92646,0.93843,0.93085,0.95364,0.95358,1.0025,0.92923,0.91694,0.9282,0.95229,0.96129,
0.90819,0.90922,0.88536,0.87636,0.89964,0.9003,0.8833,0.91303,0.8863,0.8863,0.88892,0.93721,0.87462,0.87084,0.91225,0.85197,0.87477,0.86073,0.88519,0.86836,0.91239,0.88359,0.85036,0.87053,0.88498,0.89977,1.0243,0.87744,
0.91501,0.95624,0.89692,0.89438,0.89404,0.88705,0.8962,0.88472,0.88921,0.89096,0.87695,1.0461,0.87427,0.85133,0.91677,0.82692,0.90806,0.92158,0.95358,0.88789,0.88555,0.89773,0.90191,0.85852,0.91665,0.9555,1.572,0.86827,
0.43643,0.43772,0.39145,0.4305,0.44247,0.43405,0.45898,0.40756,0.44068,0.42696,0.42815,0.45066,0.41369,0.41487,0.43466,0.41546,0.38917,0.40998,0.40783,0.4289,0.41264,0.43651,0.40214,0.42918,0.42526,0.43094,0.47397,0.43244,
0.41162,0.40068,0.47689,0.39414,0.41155,0.40507,0.40413,0.39543,0.39602,0.39806,0.40027,0.41085,0.40839,0.40501,0.39763,0.39421,0.46553,0.40068,0.40183,0.39586,0.3955,0.41519,0.41059,0.39765,0.40232,0.40155,0.40207,0.4011,
0.42245,0.42614,0.41215,0.40454,0.40655,0.40595,0.42773,0.43317,0.43346,0.40244,0.40317,0.42531,0.40481,0.40314,0.42167,0.41539,0.40894,0.37594,0.3893,0.40398,0.43804,0.42167,0.34585,0.40938,0.41239,0.4158,0.43631,0.41813,
0.54962,0.53506,0.64002,0.5289,0.5483,0.53759,0.54802,0.52459,0.53574,0.53023,0.53251,0.54994,0.54645,0.54103,0.52826,0.5317,0.62668,0.5391,0.53874,0.53263,0.52599,0.56074,0.55579,0.53376,0.53948,0.53824,0.54649,0.54037,
0.53491,0.52479,0.52988,0.52115,0.5356,0.53153,0.53723,0.52891,0.53271,0.52246,0.52651,0.53415,0.51987,0.52022,0.53073,0.51593,0.52187,0.51122,0.5162,0.51906,0.53031,0.53231,0.52277,0.52333,0.52038,0.52338,0.50702,0.52933,
0.90498,0.88062,0.9612,0.8839,0.89908,0.88844,0.91411,0.89632,0.91054,0.87907,0.88475,0.90062,0.89372,0.88907,0.88499,0.88915,0.94861,0.88913,0.89548,0.88548,0.89887,0.91923,0.93459,0.88942,0.88805,0.89002,0.86552,0.90594,
0.86293,0.80763,0.8849,0.89299,0.88457,0.87623,0.86353,0.86959,0.87435,0.87694,0.88468,0.88465,0.88236,0.87355,0.84742,0.84623,0.88931,1.0119,1.0095,0.88809,0.85582,0.88385,1.2595,0.86877,0.8643,0.87902,0.93312,0.8908,
0.53866,0.5326,0.50638,0.52677,0.53763,0.53517,0.54323,0.53781,0.54133,0.52686,0.53041,0.54278,0.51931,0.52014,0.53925,0.51882,0.50126,0.51131,0.51906,0.52326,0.53971,0.53305,0.51797,0.52708,0.52418,0.52966,0.53291,0.53371,
