equip0,equip1,equip2,equip3,equip4,equip5,equip6,equip7,equip8,equip9,equip10,equip11,equip12,equip13,equip14,equip15,equip16,equip17,equip18,equip19,equip20,equip21,equip22,equip23,equip24,equip25,equip26,equip27,deadline
0.6608,0.22006,0.50765,0.41321,0.12351,0.53336,0.20883,0.42178,0.2132,0.34721,0.65051,0.28509,0.20102,0.4372,0.56465,0.42716,0.2023,0.36279,0.6434,0.18747,0.60201,0.26274,0.45381,0.28431,0.21732,0.50702,0.31332,0.20769,
0.8792,0.26824,0.52818,0.35264,0.17426,0.64424,0.37038,0.5547,0.37812,0.043944,0.95906,-0.072699,0.32046,0.5653,0.68869,0.17276,0.13481,0.042973,0.82359,0.18546,0.92133,0.085306,0.45698,0.41178,0.19279,0.59834,0.21594,0.22679,
0.31878,0.15598,0.54379,0.59946,0.039443,0.39003,-0.087066,0.21661,-0.088887,1.016,0.12392,1.055,-0.010604,0.24418,0.39942,1.009,0.37028,1.0675,0.37627,0.22027,0.046127,0.66316,0.51692,0.069141,0.30042,0.39937,0.55897,0.20074,
0.65377,0.22873,0.56836,0.49731,0.11774,0.55704,0.16506,0.42019,0.16852,0.53119,0.60158,0.48499,0.17508,0.4399,0.58673,0.6002,0.26046,0.55635,0.65112,0.21419,0.54157,0.37859,0.51489,0.26624,0.25827,0.53585,0.40019,0.22772,
0.30449,0.10294,0.24319,0.2028,0.05629,0.24988,0.090406,0.19476,0.092297,0.18629,0.29387,0.15981,0.089294,0.20249,0.26412,0.22172,0.10167,0.19484,0.29852,0.090409,0.26983,0.1377,0.21835,0.1289,0.1062,0.23843,0.15701,0.098818,
0.52616,0.18523,0.46426,0.40939,0.094301,0.45135,0.12855,0.33848,0.13124,0.44691,0.47982,0.4113,0.13845,0.3548,0.47512,0.50141,0.21586,0.46816,0.52554,0.17535,0.43028,0.31696,0.42121,0.21272,0.21233,0.4348,0.3314,0.18557,
0.44941,0.16325,0.4268,0.39019,0.078507,0.39895,0.090787,0.29044,0.092685,0.46763,0.39061,0.4442,0.10736,0.30642,0.41867,0.50956,0.21198,0.49024,0.45555,0.16292,0.34278,0.32504,0.38994,0.1748,0.20116,0.38705,0.32435,0.16868,
1.724,0.57512,1.3305,1.0862,0.32183,1.3942,0.541,1.1006,0.55231,0.9231,1.6933,0.76244,0.52225,1.1413,1.4757,1.1307,0.53332,0.96465,1.6799,0.49173,1.5656,0.69638,1.19,0.74036,0.57095,1.3259,0.82571,0.54389,
1.3838,0.45305,1.0164,0.80281,0.2618,1.0962,0.46665,0.88121,0.47641,0.59458,1.3919,0.45372,0.43776,0.91036,1.1626,0.76912,0.38104,0.62033,1.3371,0.37231,1.2989,0.46644,0.9038,0.60601,0.42455,1.0376,0.59243,0.41922,
0.88683,0.32077,0.83392,0.75886,0.15548,0.78357,0.18436,0.57275,0.18821,0.89924,0.77605,0.8511,0.21484,0.60373,0.82265,0.98326,0.41074,0.94264,0.89711,0.31789,0.68318,0.62652,0.76121,0.34683,0.39152,0.75948,0.62873,0.33007,
0.50375,0.1913,0.52824,0.50408,0.08464,0.46932,0.070446,0.32774,0.071919,0.66564,0.40617,0.65089,0.1024,0.34901,0.49047,0.70506,0.28308,0.69834,0.52162,0.20427,0.34349,0.45378,0.48678,0.1846,0.25809,0.45965,0.43157,0.20584,
0.42792,0.17087,0.49889,0.49536,0.06852,0.42095,0.028322,0.28062,0.028914,0.70785,0.31316,0.7069,0.068936,0.30206,0.43797,0.73368,0.28624,0.74302,0.45416,0.19531,0.25079,0.4755,0.46352,0.1454,0.25207,0.41644,0.43506,0.19174,
0.59886,0.19543,0.43606,0.34233,0.11355,0.4727,0.20434,0.38119,0.20862,0.24651,0.60479,0.18467,0.19082,0.39354,0.50152,0.32262,0.16143,0.25709,0.5778,0.15947,0.56521,0.19503,0.38734,0.26312,0.18124,0.44706,0.25119,0.18014,
0.39038,0.14888,0.41319,0.39576,0.065334,0.3654,0.052187,0.25415,0.053279,0.52671,0.31233,0.51616,0.077981,0.27089,0.38172,0.55666,0.22287,0.55261,0.40507,0.15996,0.26306,0.35853,0.38104,0.14218,0.20251,0.35819,0.33967,0.16081,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.20554,0.064709,0.13548,0.098502,0.03993,0.15594,0.079048,0.13021,0.080701,0.044332,0.21659,0.019833,0.070598,0.13349,0.1661,0.072618,0.042461,0.045873,0.19518,0.048569,0.20558,0.041475,0.1188,0.093537,0.052921,0.14609,0.066854,0.057056,
0.27999,0.096454,0.23437,0.20088,0.051036,0.23455,0.076377,0.17956,0.077974,0.20182,0.26339,0.17995,0.07824,0.18739,0.24744,0.23276,0.1033,0.21126,0.27687,0.087804,0.23933,0.14591,0.2115,0.11608,0.10469,0.22481,0.15905,0.094484,
