equip0,equip1,equip2,equip3,equip4,equip5,equip6,equip7,equip8,equip9,equip10,equip11,equip12,equip13,equip14,equip15,equip16,equip17,equip18,equip19,equip20,equip21,equip22,equip23,equip24,equip25,equip26,equip27,deadline
0.88598,0.88435,0.89046,0.87918,0.91047,0.85135,0.88178,0.88851,0.88821,0.87124,0.87586,0.86473,0.86428,0.86726,0.90048,0.84911,0.8637,0.89166,0.8939,0.90166,0.87784,0.88233,1.068,0.86321,0.85566,0.85304,0.89729,0.86894,
0.40821,0.3984,0.39344,0.40125,0.4068,0.39267,0.40022,0.39702,0.39701,0.39809,0.39528,0.39389,0.3957,0.39121,0.39409,0.39239,0.38411,0.39582,0.39758,0.4092,0.39431,0.39971,0.39376,0.39721,0.39163,0.39309,0.40257,0.39262,
0.55893,0.5401,0.66858,0.53452,0.51696,0.68913,0.51517,0.56249,0.51806,0.51685,0.56889,0.57803,0.53925,0.5714,0.62789,0.52814,0.64305,0.55027,0.52225,0.49874,0.54489,0.53815,0.51949,0.51477,0.58472,0.55388,0.54035,0.53714,
0.53214,0.53057,0.85156,0.53056,0.55535,0.56741,0.52446,0.53858,0.52109,0.52994,0.53831,0.52615,0.55014,0.62131,0.49621,0.50199,0.53141,0.60783,0.5504,0.51469,0.51466,0.54937,0.56826,0.52166,0.51307,0.51751,0.54181,0.53045,
0.40162,0.39572,0.42696,0.39968,0.39161,0.40095,0.39267,0.39651,0.39555,0.38977,0.38957,0.39054,0.39468,0.40047,0.3867,0.38701,0.39098,0.40227,0.39152,0.39229,0.38996,0.40015,0.39224,0.39414,0.39059,0.38875,0.39334,0.39101,
0.40622,0.40535,0.39111,0.40452,0.41081,0.38906,0.40358,0.40655,0.40842,0.39781,0.39847,0.39552,0.39534,0.39295,0.41036,0.3909,0.39555,0.40456,0.40609,0.41105,0.40226,0.40455,0.47763,0.39741,0.39331,0.39127,0.40778,0.39808,
0.40348,0.39914,0.38066,0.39004,0.41771,0.41327,0.39494,0.40683,0.39455,0.39106,0.40923,0.40345,0.38449,0.38237,0.45025,0.38243,0.41757,0.39239,0.40386,0.40869,0.40302,0.39071,0.51336,0.37906,0.39909,0.39046,0.41268,0.39138,
0.53479,0.52421,0.53705,0.52911,0.51969,0.53325,0.52099,0.52501,0.52293,0.51716,0.51795,0.52001,0.52106,0.52161,0.52033,0.51529,0.51981,0.52456,0.51704,0.52349,0.51839,0.52775,0.51124,0.52189,0.5207,0.51748,0.52233,0.5174,
0.54324,0.5267,0.53338,0.52721,0.55184,0.52827,0.53096,0.52632,0.52018,0.53064,0.53174,0.52657,0.52414,0.52003,0.53428,0.51859,0.51234,0.52428,0.53113,0.54858,0.52328,0.5262,0.52755,0.52159,0.52032,0.52298,0.54079,0.51925,
0.53662,0.52951,0.53627,0.53455,0.5212,0.53032,0.52534,0.53015,0.53105,0.51982,0.51909,0.52134,0.52429,0.52473,0.52211,0.51828,0.52252,0.53045,0.52173,0.52632,0.52305,0.53336,0.53532,0.52683,0.52265,0.51903,0.52497,0.52217,
0.92968,0.89937,0.87653,0.90179,0.95804,0.86715,0.91531,0.89257,0.89057,0.91519,0.9043,0.89156,0.89542,0.87736,0.89398,0.88827,0.84462,0.89005,0.9131,0.95623,0.89192,0.89834,0.89423,0.89627,0.87704,0.89082,0.9291,0.88555,
0.94179,0.8992,0.87357,0.89454,0.96213,0.9363,0.90952,0.90159,0.87607,0.91372,0.92931,0.91891,0.89374,0.87483,0.95729,0.89302,0.89564,0.87691,0.90893,0.95299,0.90132,0.88955,0.87248,0.88423,0.90592,0.90744,0.93859,0.88611,
0.92804,0.88779,0.9131,0.87821,1.0094,0.86043,0.91538,0.88293,0.86507,0.92416,0.92233,0.89304,0.88773,0.87551,0.915,0.87376,0.82824,0.88635,0.92882,0.98272,0.88552,0.8796,0.93231,0.87385,0.86282,0.88584,0.95253,0.8742,
0.53859,0.53925,0.518,0.55241,0.50063,0.51456,0.53197,0.53562,0.5518,0.52093,0.50689,0.51625,0.53256,0.52874,0.49622,0.52855,0.51684,0.53893,0.51973,0.52067,0.52741,0.54895,0.52455,0.54592,0.52444,0.52074,0.5155,0.53141,
0.40902,0.40742,0.38899,0.41336,0.39953,0.38075,0.40661,0.40439,0.41409,0.40014,0.39036,0.39163,0.40156,0.3967,0.38428,0.39785,0.38386,0.40672,0.40187,0.40851,0.40025,0.41163,0.42393,0.40902,0.39258,0.39354,0.4008,0.40084,
0.53569,0.52883,0.51934,0.53337,0.51679,0.53289,0.52332,0.53027,0.53063,0.51693,0.51837,0.52184,0.52134,0.51886,0.52837,0.51778,0.52701,0.52539,0.51875,0.52375,0.52359,0.53125,0.53976,0.52484,0.52447,0.5186,0.52297,0.52108,
0.90275,0.88671,0.96576,0.89006,0.89586,0.90807,0.88157,0.89107,0.88106,0.87744,0.88463,0.88202,0.88333,0.8978,0.88868,0.86519,0.88377,0.90145,0.88487,0.88873,0.87716,0.89252,0.90836,0.87648,0.87784,0.87361,0.89274,0.87589,
0.54401,0.53236,0.52485,0.53049,0.55394,0.53068,0.53384,0.53396,0.52828,0.53107,0.5356,0.53026,0.52447,0.51986,0.54972,0.51971,0.52389,0.52834,0.53634,0.55042,0.53027,0.5298,0.57844,0.52264,0.52476,0.5241,0.54492,0.52384,
0.53884,0.53478,0.56764,0.54511,0.51457,0.52505,0.53002,0.53272,0.54054,0.52361,0.51418,0.51886,0.53396,0.5402,0.49821,0.52379,0.51601,0.54465,0.52375,0.52327,0.52336,0.54478,0.51257,0.53905,0.52205,0.52109,0.52162,0.52841,
0.9003,0.88687,0.86139,0.89527,0.87937,0.87344,0.88356,0.88549,0.89041,0.87392,0.86847,0.87105,0.87597,0.86715,0.87359,0.86996,0.8644,0.88042,0.87531,0.89151,0.87677,0.89131,0.89816,0.88374,0.87219,0.86892,0.88206,0.87351,
